id	created_at	updated_at	name	is_medication
169	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIO-CIMETIDINE 400MG TABLET, COATED by BIOTECH LABS PTY LTD	
170	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE 50MG TABLET, COATED by CIPLA LTD	
171	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADCO-PIROXICAM 10MG CAPSULE by ADCOCK INGRAM LIMITED	
172	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADCO-WINLOMYLON 250MG SUSPENSION by ADCOCK INGRAMS SA (PTY) LTD	
173	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VARISTAN 50MG SUSPENSION by VARICHEM PHARMACEUTICALS (PVT) LTD	
174	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOXSYN 10MG TABLET by MULLER & PHIPPS	
175	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIR 600MG TABLET, COATED by CIPLA LTD	
176	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE 300MG TABLET, COATED by CIPLA LTD	
177	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	INDOMETHACIN 25MG CAPSULE by UMEDICA	
178	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LIPITOR 10MG TABLET, COATED by PFIZER LABS PTY LTD	
179	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	IMOX 250MG CAPSULE by IPCA LABORATORIES LIMITED	
180	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CIMETIDINE 400 FC 400MG TABLET, COATED by REMEDICA LTD	
181	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ROXICAM 10MG CAPSULE by VARICHEM PHARMACEUTICALS (PVT) LTD	
182	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	URIDIX 250MG SUSPENSION by CAPS PVT LTD	
183	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOXSYN 30MG TABLET by MULLER & PHIPPS	
184	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE 300MG TABLET, COATED by CIPLA LTD	
185	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ 600MG TABLET, COATED by SHANGHAI DESNO BIO-PHARMACEUTICAL CO., LTD	
186	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	INDOMETHACIN 25MG CAPSULE by STRIDES ARCOLAB	
187	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALFOXAN 250 250MG CAPSULE by REMEDICA LTD	
188	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LIPITOR 20MG TABLET, COATED by PFIZER LABS PTY LTD	
189	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	IMOX 500MG CAPSULE by IPCA LABORATORIES LTD	
190	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOXSYN 450MG TABLET by MULLER & PHIPPS	
191	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ROXICAM 20MG CAPSULE by VARICHEM PHARMACEUTICALS (PVT) LTD	
192	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NALIDIXIC ACID 500MG TABLET by FDC LIMITED	
193	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADCO-ZIDOVUDINE 300MG TABLET, COATED by ADCOCK INGRAM LIMITED	
194	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ 200MG TABLET, COATED by STRIDES ARCOLAB LTD	
195	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE 50MG TABLET by LAURUS LABS LIMITED	
196	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	INDOMETHACIN 25MG CAPSULE by VARICHEM PHARMACEUTICALS (PVT) LTD	
197	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PONSTAN 250MG CAPSULE by PFIZER LABORATORIES (PTY) LTD	
198	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LIPOFIX-20 20MG TABLET, COATED by BAL PHARMA	
199	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MEDOMOX 500MG CAPSULE by MEDOPHARM	
200	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ROXITAN 20 20MG CAPSULE by REMEDICA LTD	
201	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE 300MG TABLET by LAURUS LABS LIMITED	
202	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NOVADYST 500MG TABLET by PHARMANOVA (PVT) LTD	
203	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADDAVEN 10.5MCG INJECTABLE by FRESENIUS KABI SOUTH AFRICA (PTY) LTD	
204	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZIDO-H 300 300MG TABLET, COATED by HETERO LABS LTD	
205	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ 600MG TABLET, COATED by STRIDES ARCOLAB LTD	
206	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	INDOMETHACIN 25MG CAPSULE by DATLABS PRIVATE LIMITED	
207	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VARISTAN 250MG CAPSULE by VARICHEM PHARMACEUTICALS (PVT) LTD	
208	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	STORVAS 10 10MG TABLET, COATED by RANBAXY LABS LTD	
209	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MILOXY 500 500MG CAPSULE by MILAN LABORATORIES	
210	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE 300MG TABLET by LAURUS LABS LIMITED	
211	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADDAVEN 17.29MCG INJECTABLE by FRESENIUS KABI SOUTH AFRICA (PTY) LTD	
212	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	URIDIX 500MG TABLET by CAPS PVT LTD	
213	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZIDOVUDINE 300MG TABLET, COATED by CAPS PVT LTD	
214	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ 600MG TABLET, COATED by AUROBINDO PHARMA LIMITED	
215	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADRENALINE (EPINEPHRINE) 1MG INJECTABLE by MACARTHYS LABORATORIES T/A MARTINDALE PHARMA LIMITED	
216	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	METHOCID 25MG CAPSULE by CAPS PVT LTD	
217	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	STORVAS 20 20MG TABLET, COATED by RANBAXY LABS LTD	
218	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	WINPEN 250MG CAPSULE by CADILA PHARMACEUTICALS LTD	
219	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADDAVEN 19.79MCG INJECTABLE by FRESENIUS KABI SOUTH AFRICA (PTY) LTD	
220	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALFOXID 50MG SUSPENSION by PHARMANOVA (PVT) LTD	
221	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	WINLOMYLON 500MG TABLET by ADCOCK INGRAMS SA (PTY) LTD	
222	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADDAVEN 102.3MCG INJECTABLE by FRESENIUS KABI SOUTH AFRICA (PTY) LTD	
223	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ESTIVA-600 600MG TABLET, COATED by HETERO LABS LTD	
224	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NAPRODOX 10 10MG SOLUTION by NAPROD LIFE SCIENCES PVT LTD	
225	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TG-TOR 10 10MG TABLET, COATED by UNICHEM LABORATORIES LIMITED	
226	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RETROVIR 100MG CAPSULE by GLAXO-WELLCOME ZIMBABWE PVT LTD	
227	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADRENALINE FRESENIUS 1MG INJECTABLE by FRESENIUS KABI MANUFACTURING S.A PVT LTD,	
228	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BETAMEF 50MG SUSPENSION by ZIMBABWE PHARMACEUTICALS HEALTHCARE	
229	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMOXEN 250MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
230	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADDAVEN 540MCG INJECTABLE by FRESENIUS KABI SOUTH AFRICA (PTY) LTD	
231	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADSORBED TETANUS VACCINE 20LF VACCINE by BIOVAC ZIMBABWE PVT LTD	
232	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NAPRODOX 50 50MG SOLUTION by NAPROD LIFE SCIENCES PVT LTD	
233	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TG-TOR 20 20MG TABLET, COATED by UNICHEM LABORATORIES LIMITED	
234	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NOVADYST 250MG SUSPENSION by PHARMANOVA (PVT) LTD	
235	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ 600MG TABLET by MACLEODS PHARMACEUTICALS LTD	
236	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RETROVIR S 50MG SYRUP by GLAXOSMITHKLINE ZIMBABWE (PVT) LTD	
237	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHARMA-Q ADRENALINE 1MG INJECTABLE by PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	
238	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMOXYCILLIN 125MG SUSPENSION by MISSION PHARMA A/S	
239	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ADULT COUGH MIXTURE 6.25G MIXTURE by CAPS PVT LTD	
240	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AFINITOR 2.5MG TABLET by NOVARTIS PHARMA SERVICES AG	
241	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ 200MG TABLET by MYLAN LABORATORIES LIMITED	
242	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AFROX COMPRESSED MEDICAL OXYGEN 99.5ML GAS by BOC ZIMBABWE CORNER	
243	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALBUNORM 20G SOLUTION by OCTAPHARMA AG	
244	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALDACTONE 25MG TABLET by PFIZER LABORATORIES (PTY) LTD	
245	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALFUTOR ER 10MG TABLET by TORRENT EXPORTS LTD	
246	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZIDOMAT 300MG TABLET by MYLAN LABORATORIES LIMITED	
247	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AFINITOR 10MG TABLET by NOVARTIS PHARMA SERVICES AG	
248	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLDOX 100MG CAPSULE by PHARMACEUTICAL & CHEMICAL DISTRIBUTORS P/L	
249	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLERBAN SYRUP 2MG SYRUP by VARICHEM PHARMACEUTICALS (PVT) LTD	
250	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ 50MG CAPSULE by AUROBINDO PHARMA LIMITED	
251	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AFROX LIQUID MEDICAL OXYGEN 100G LIQUID by BOC ZIMBABWE CORNER	
252	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLERCROM 2ML SOLUTION/DROPS by FDC LIMITED	
253	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SPIRONOLACTONE 25MG TABLET by DATLABS PRIVATE LIMITED	
254	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALBUREL 20G SOLUTION by WMT PHARMACEUTICALS PVT LTD	
255	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AFINNITOR 5MG TABLET by NOVARTIS PHARMA SERVICES AG	
256	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZIDOVUDINE 50MG SOLUTION by HETERO LABS LTD	
257	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOXICAP 100MG CAPSULE by VARICHEM PHARMACEUTICALS (PVT) LTD	
258	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DERVACORT 1G OINTMENT by VARICHEM PHARMACEUTICALS (PVT) LTD	
259	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLERGEX 4MG TABLET by ADCOCK INGRAM LIMITED	
260	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZIDOVUDINE 50MG SOLUTION by CIPLA LTD	
261	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLERGON 2G CREAM by CAPS PVT LTD	
262	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DOXYCYCLINE 100MG CAPSULE by DATLABS PRIVATE LIMITED	
263	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLOPURINOL 100MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
264	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLTERA 50MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
265	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	BIORAN 50MG TABLET, COATED by RUSAN PHARMA LTD	
266	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	HYDROCORTISONE 1G OINTMENT by CAPS INTERNATIONAL EST	
267	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMALAR 25MG TABLET by MICRO LABS LTD	
268	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	CHLORPHENIRAMINE 4MG TABLET by S K AGE EXPORTS	
269	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMARYL 1MG TABLET by AVENTIS CROP SCIENCE	
270	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLTERA 200MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
271	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MEPYRAMINE MALEATE 2G CREAM by VARICHEM PHARMACEUTICALS (PVT) LTD	
272	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMALAR 500MG TABLET by MICRO LABS LTD	
273	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PURINOL 100MG TABLET by CAPS PVT LTD	
274	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DICLOFENAC SODIUM 25MG TABLET, COATED by CAPS PVT LTD	
275	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZIDOVUDINE 50MG LIQUID by AUROBINDO PHARMA LIMITED	
276	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SENSITAMINE 4MG TABLET by SM PHARMACEUTICALS	
277	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMARYL 2MG TABLET by AVENTIS CROP SCIENCE	
278	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMBRAL 200MG SUSPENSION by CAPS PVT LTD	
279	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLTERA-125 25MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
280	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMILODIPINE 10 MG 10MG TABLET by N2SA LIMITED	
281	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	DICLOFENAC SODIUM 50MG TABLET, COATED by BAL PHARMA	
282	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MEPYRAMINE ELIXIR 0.5G ELIXIR by CAPS PVT LTD	
283	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLTERA-125 100MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
284	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMARYL 4MG TABLET by AVENTIS CROP SCIENCE	
286	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	METRONIDAZOLE 200MG SUSPENSION by VARICHEM PHARMACEUTICALS (PVT) LTD	
287	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMINOPHYLLINE 100MG TABLET by CAPS PVT LTD	
288	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALLERGEX 2MG ELIXIR by DATLABS PRIVATE LIMITED	
289	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLODIPAC 10 10MG TABLET by PLUS FIVE PHARMACEUTICALS PVT LTD	
290	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMIROL 25 25MG TABLET, COATED by REMEDICA LTD	
291	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PANAMOR 25 25MG TABLET, COATED by PHARMACARE LIMITED	
292	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALUVIA 50MG TABLET, COATED by ABBVIE (PTY) LTD ABBOTT PLACE	
293	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AZULIX-2 2MG TABLET by TORRENT PHARMACEUTICALS	
294	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLODIPAC 2.5 2.5MG TABLET by PLUS FIVE PHARMACEUTICALS PVT LTD	
295	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	APO-AMITRIPTYLINE 25MG TABLET, COATED by APOTEX INC.	
296	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLIBON 5MG TABLET by SANDOZ S.A PTY LTD	
297	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMBRAL 200MG TABLET by CAPS PVT LTD	
298	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMINOPHYLLINE IV FRESENIUS 25MG INJECTABLE by FRESENIUS KABI MANUFACTURING S.A PVT LTD,	
299	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALUVIA 200MG TABLET, COATED by ABBVIE (PTY) LTD ABBOTT PLACE	
300	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PANAMOR AT-50 50MG TABLET, COATED by PHARMACARE LIMITED	
301	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLOTEL 10MG TABLET by INNOVATA PHARMACEUTICALS LTD	
302	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMPHOTRET 50MG POWDER/INJECTABLE by BHARAT SERUMS & VACCINES LTD	
303	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	GLIMULIN-1 1MG TABLET by GLENMARK PHARMACEUTICALS LTD	
304	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLODIPAC 5 5MG TABLET by PLUS FIVE PHARMACEUTICALS PVT LTD	
305	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TRIDEP-25 25MG TABLET, COATED by TORRENT PHARMACEUTICALS	
306	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLIBON 10MG TABLET by SANDOZ S.A PTY LTD	
307	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLOTEL 40MG TABLET by INNOVATA PHARMACEUTICALS LTD	
308	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ANAEROBYL GOLD 200 200MG TABLET by MULLER & PHIPPS	
309	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LOPINAVIR; RITONAVIR 25MG TABLET, COATED by HETERO LABS LTD	
310	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	REMETHAN 25 EC 25MG TABLET, COATED by REMEDICA LTD	
311	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	GLIMULIN-2 2MG TABLET by GLENMARK PHARMACEUTICALS LTD	
312	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMPICEL0-500 500MG INJECTABLE by CELOGEN PHARMA PVT LTD B106	
313	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LOPINAVIR; RITONAVIR 100MG TABLET, COATED by HETERO LABS LTD	
314	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TRYPTAL 25MG TABLET, COATED by CAPS PVT LTD	
315	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLIN-5 5MG TABLET by LINCOLN PHARMACEUTICALS LIMITED	
316	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLOTEL 5MG TABLET by INNOVATA PHARMACEUTICALS LTD	
317	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ANAEROBYL GOLD 400 400MG TABLET by MULLER & PHIPPS	
318	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VIVIAN-25 25MG TABLET, COATED by PHARMACEUTICAL & CHEMICAL DISTRIBUTORS P/L	
319	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMPICILLIN FRESENIUS 500MG POWDER/INJECTABLE by FRESENIUS KABI SOUTH AFRICA (PTY) LTD	
320	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ANADIN 22.7MG TABLET by PFIZER LABORATORIES (PTY) LTD, S.A	
321	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLOTEL 80MG TABLET by INNOVATA PHARMACEUTICALS LTD	
322	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LOPINAVIR; RITONAVIR 50MG TABLET, COATED by HETERO LABS LTD	
323	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLOCOR-10 10MG TABLET by TORRENT PHARMACEUTICALS	
324	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	METRONIDAZOLE 200MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
325	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VOLTAREN 100MG TABLET, COATED by NOVARTIS PHARMACEUTICAL CORPORATION	
326	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMPICILLIN SODIUM  INJECTION 500MG POWDER/INJECTABLE by KARNATAKA ANTIBIOTICS & PHARMACEUTICALS LTD	
327	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ANADIN 400MG TABLET by PFIZER LABORATORIES (PTY) LTD, S.A	
328	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ANAFRANIL 25MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
329	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ANATERO 1MG TABLET, COATED by HETERO LABS LTD	
330	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LOPINAVIR; RITONAVIR 200MG TABLET, COATED by HETERO LABS LTD	
331	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ANDOLEX C SPRAY 18MG SOLUTION by INOVA PHARMACEUTICALS PTY LTD	
332	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLOTEL 5MG TABLET by INNOVATA PHARMACEUTICALS LTD	
333	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLOCOR-5 5MG TABLET by TORRENT PHARMACEUTICALS	
334	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	METRONIDAZOLE 200MG TABLET by DATLABS PRIVATE LIMITED	
335	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VOLTAREN EC 25MG TABLET, COATED by NOVARTIS PHARMACEUTICAL CORPORATION	
336	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PAIN-EEZE 24MG TABLET by PHARMANOVA (PVT) LTD	
337	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ANDOLEX C SPRAY 22.5MG SOLUTION by INOVA PHARMACEUTICALS PTY LTD	
338	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLOTEL 40MG TABLET by INNOVATA PHARMACEUTICALS LTD	
339	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ARIMIDEX 1MG TABLET, COATED by ASTRA ZENECA LIMITED	
340	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMPICILLIN SODIUM 500MG INJECTABLE by UMEDICA	
341	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALUVIA 25MG TABLET by ABBVIE (PTY) LTD ABBOTT PLACE	
342	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PAIN-EEZE 400MG TABLET by PHARMANOVA (PVT) LTD	
343	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ANDOLEX SOLUTION 22.5MG SOLUTION by INOVA PHARMACEUTICALS PTY LTD	
344	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLODIPINE BESILATE 10MG TABLET by KOPRAN LTD	
345	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NOVAZOLE 200MG TABLET by PHARMANOVA (PVT) LTD	
346	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	AMLOTEL 10MG TABLET by INNOVATA PHARMACEUTICALS LTD	
347	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ALUVIA 100MG TABLET by ABBVIE (PTY) LTD ABBOTT PLACE	
