id	created_at	updated_at	trade_name	applicant_name	manufacturer_name	strength_numerators	medication_id	consumable_id
115	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMOCILLIN	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{500}	46	116
116	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VARI-CIMETIDINE 400	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{400}	37	117
117	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADCO-INDOGEL	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD GERM SOUTH AFRICA	{10}	51	118
118	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADCO-MEFENAMIC ACID	ADCOCK INGRAM LIMITED	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{50}	52	119
119	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ATOREG 10	MYLAN PHARMACEUTICALS PVT LTD	AIZANT DRUG RESEARCH SOLUTIONS PVT LTD HYDERABAD INDIA	{10}	35	120
120	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAMAT	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	{600}	45	121
121	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMOCILLIN	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{250}	46	122
122	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ACYZOX	BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED	BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED AHMEDABAD INDIA	{25}	53	123
123	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADCO-PIROXICAM	ADCOCK INGRAM LIMITED	ADCOCK INGRAMS SA (PTY) LTD JOHANNESBURG SOUTH AFRICA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{10}	54	124
124	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	CLOSCRIPT VAGINAL CREAM	MULLER & PHIPPS	PHARMANOVA (PVT) LTD HARARE ZIMBABWE	{1}	55	125
125	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADCO-WINLOMYLON	ADCOCK INGRAMS SA (PTY) LTD	ZIMBABWE PHARMACEUTICALS HEALTHCARE BULAWAYO ZIMBABWE;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD GERM SOUTH AFRICA;  PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA	{250}	56	126
126	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PONSTAN	PFIZER LABORATORIES (PTY) LTD	WARNER-LAMBERT (PTY) LTD  SOUTH AFRICA	{50}	52	127
127	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	BIO-CIMETIDINE	BIOTECH LABS PTY LTD	LEK PHARMACEUTICAL  ; CHEMICAL WORKS  SLOLVENIA	{200}	57	128
128	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ARTHREXIN	PHARMACARE LIMITED	LENNON LTD PORT ELIZABETH SOUTH AFRICA	{100}	58	129
129	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ATOREG 20	MYLAN PHARMACEUTICALS PVT LTD	AIZANT DRUG RESEARCH SOLUTIONS PVT LTD HYDERABAD INDIA	{20}	35	130
130	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIR	CIPLA LTD	CIPLA LTD PUNE INDIA;  CIPLA LIMITED (GOA UNIT VII) GOA INDIA;  CIPLA LTD MUMBAI INDIA	{600}	45	131
131	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMOXEN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE;  MILAN LABORATORIES (PVT) LTD PANVEL INDIA	{250}	46	132
132	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ROXICAM	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{10}	54	133
133	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	URIDIX	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{250}	56	134
134	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VARISTAN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{50}	52	135
135	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	BIO-CIMETIDINE	BIOTECH LABS PTY LTD	LEK PHARMACEUTICAL  ; CHEMICAL WORKS  SLOLVENIA	{400}	57	136
136	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LIPITAS 20	INTAS PHARMACEUTICALS LTD	INTAS PHARMACEUTICALS LTD AHMEDABAD INDIA;  INTAS PHARMACEUTICALS LTD UTTARAKHAD INDIA	{20}	35	137
137	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ	SHANGHAI DESNO BIO-PHARMACEUTICAL CO., LTD	SHANGHAI DESNO BIO-PHARMACEUTICAL CO., LTD SHANGAI CHINA	{600}	45	138
138	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMOXEN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{500}	46	139
139	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADCO-ZIDOVUDINE	ADCOCK INGRAM LIMITED	ADCOCK INGRAM LTD GERM SOUTH AFRICA;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{300}	59	140
140	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	INDOMETHACIN	UMEDICA	UMEDICA LABORATORIES PVT. LTD VAPI INDIA	{25}	60	141
141	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ROXICAM	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{20}	54	142
142	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADDAVEN	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI NORGE AS HALDEN NORWAY	{10.5,17.29,19.79,102.3,540}	61	143
143	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	CIMETIDINE 400 FC	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	{400}	57	144
144	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LIPITOR	PFIZER LABS PTY LTD	GOEDECKE AG FREIBURG GERMANY;  WARNWR-LAMBERT LITITZ PENNSYLVANIA	{10}	35	145
145	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ	STRIDES ARCOLAB LTD	STRIDES ARCOLAB LTD BANGALOR INDIA	{200}	45	146
146	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	NALIDIXIC ACID	FDC LIMITED	FDC LTD SALCETTE INDIA	{500}	62	147
147	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	IMOX	IPCA LABORATORIES LIMITED	IPCA LABORATORIES LIMITED MUMBAI INDIA	{250}	46	148
148	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ZIDO-H 300	HETERO LABS LTD	HETERO DRUGS LTD HYDERABAD INDIA;  HETERO LABS LTD HYDERABAD INDIA	{300}	59	149
149	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALFOXAN 250	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	{250}	63	150
150	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	INDOMETHACIN	STRIDES ARCOLAB	STRIDES EMERGING MARKETS PRIVATE LIMITED [SEMPL] BANGALORE INDIA	{25}	60	151
151	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ROXITAN 20	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	{20}	54	152
152	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LIPITOR	PFIZER LABS PTY LTD	GOEDECKE AG FREIBURG GERMANY;  WARNWR-LAMBERT LITITZ PENNSYLVANIA	{20}	35	153
153	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ	STRIDES ARCOLAB LTD	STRIDES ARCOLAB LTD BANGALOR INDIA	{600}	45	154
154	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	NOVADYST	PHARMANOVA (PVT) LTD	PHARMANOVA (PVT) LTD HARARE ZIMBABWE	{500}	62	155
155	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	IMOX	IPCA LABORATORIES LTD	IPCA LABORATORIES LTD SILVASSA INDIA	{500}	46	156
156	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ZIDOVUDINE	CAPS PVT LTD	""	{300}	59	157
157	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PONSTAN	PFIZER LABORATORIES (PTY) LTD	JOHNSON  ; JOHNSON (PVT) LTD CAPETOWN SOUTH AFRICA;  GOEDECKE AG FREIBURG GERMANY	{250}	63	158
158	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	INDOMETHACIN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{25}	60	159
159	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADRENALINE (EPINEPHRINE)	MACARTHYS LABORATORIES T/A MARTINDALE PHARMA LIMITED	MARTINDALE PHARMACEUTICALS T/A MARTINDALE PHARMA ROMFORD UNITED KINGDOM	{1}	64	160
160	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	NAPRODOX 10	NAPROD LIFE SCIENCES PVT LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	{10}	65	161
161	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LIPOFIX-20	BAL PHARMA	BAL PHARMA BANGALORE INDIA;  BAL PHARMA LTD PANTNAGAR INDIA	{20}	35	162
162	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ	AUROBINDO PHARMA LIMITED	AURO BINDO PHARMA LTD  INDIA;  AUROBINDO PHARMA LTD JEDCHERLA INDIA	{600}	45	163
163	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	URIDIX	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{500}	62	164
164	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MEDOMOX	MEDOPHARM	MEDOPHARM MADRAS INDIA	{500}	46	165
165	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VARISTAN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{250}	63	166
166	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	INDOMETHACIN	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  ZIMBABWE PHARMACEUTICALS HEALTHCARE BULAWAYO ZIMBABWE	{25}	60	167
167	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADSORBED TETANUS VACCINE	BIOVAC ZIMBABWE PVT LTD	PT BIOFARMA BANDUNG INDONESIA	{20}	66	168
168	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RETROVIR	GLAXO-WELLCOME ZIMBABWE PVT LTD	WELLCOME FOUNDATION LIMITED KENT UK;  GLAXO-WELLCOME OPERATIONS LIVERPOOL UK;  SMITHKLINE BEECHAM  UK	{100}	67	169
169	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	NAPRODOX 50	NAPROD LIFE SCIENCES PVT LTD	NAPROD LIFE SCIENCES PVT LTD KOTTAJAM INDIA	{50}	65	170
170	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STORVAS 10	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	{10}	35	171
171	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ESTIVA-600	HETERO LABS LTD	HETERO DRUGS LTD HYDERABAD INDIA;  HETERO LABS LTD HYDERABAD INDIA;  HETERO DRUGS LTD JADCHERLA INDIA;  HETERO LABS LTD MAHABOOBNARGAR INDIA;  HETERO LABS LTD, ANDHRA PRADESH INDIA	{600}	45	172
172	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADRENALINE FRESENIUS	FRESENIUS KABI MANUFACTURING S.A PVT LTD,	INTRAMED (PTY) LTD PORT ELIZABETH SOUTH AFRICA;  FRESENIUS KABI MANUFACTURING S.A PVT LTD, PORT ELIZABERTH SOUTH AFRICA	{1}	68	173
220	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALLTERA-125	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	{25,100}	93	221
173	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	WINLOMYLON	ADCOCK INGRAMS SA (PTY) LTD	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  ZIMBABWE PHARMACEUTICALS HEALTHCARE BULAWAYO ZIMBABWE;  ADCOCK INGRAM LTD GERM SOUTH AFRICA;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA	{500}	62	174
174	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MILOXY 500	MILAN LABORATORIES	MILAN LABS PVT LTD KAMOTTE, PANYEL INDIA	{500}	46	175
175	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	METHOCID	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{25}	60	176
176	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALFOXID	PHARMANOVA (PVT) LTD	PHARMANOVA (PVT) LTD HARARE ZIMBABWE	{50}	69	177
177	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STORVAS 20	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	{20}	35	178
178	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	WINPEN	CADILA PHARMACEUTICALS LTD	CADILA PHARMACEUTICALS LTD AHMEDABAD INDIA	{250}	46	179
179	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RETROVIR S	GLAXOSMITHKLINE ZIMBABWE (PVT) LTD	GLAXOSMITHKLINE INC ONTARIO CANADA;  GLAXO WELLCOME OPERATIONS DARTFORD UNITED KINGDOM	{50}	70	180
180	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ADULT COUGH MIXTURE	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{6.25}	71	181
181	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD TEHSIL NALAGARH INDIA	{600}	72	182
182	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PHARMA-Q ADRENALINE	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA	{1}	73	183
183	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	NOVADYST	PHARMANOVA (PVT) LTD	PHARMANOVA (PVT) LTD HARARE ZIMBABWE	{250}	74	184
184	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	BETAMEF	ZIMBABWE PHARMACEUTICALS HEALTHCARE	ECOMED MANUFACTURING (PVT) LTD BULAWAYO ZIMBABWE;  ZIMBABWE PHARMACEUTICALS HEALTHCARE BULAWAYO ZIMBABWE	{50}	69	185
185	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AFINITOR	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA SERVICES AG BASEL SWITZERLAND;  NOVARTIS PHARMA STEIN AG  SWITZERLAND	{2.5}	75	186
186	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TG-TOR 10	UNICHEM LABORATORIES LIMITED	UNICHEM LABORATORIES LIMITED BADDI INDIA	{10}	35	187
187	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AFROX COMPRESSED MEDICAL OXYGEN	BOC ZIMBABWE CORNER	BOC ZIMBABWE CORNER HARARE ZIMBABWE	{99.5}	76	188
188	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	{200}	72	189
189	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMOXEN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{250}	77	190
190	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ZIDOMAT	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	{300}	78	191
191	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AFINITOR	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA SERVICES AG BASEL SWITZERLAND;  NOVARTIS PHARMA STEIN AG  SWITZERLAND	{10}	75	192
192	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TG-TOR 20	UNICHEM LABORATORIES LIMITED	UNICHEM LABORATORIES LIMITED BADDI INDIA	{20}	35	193
193	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALBUNORM	OCTAPHARMA AG	OCTAPHARMA AG FRANKFURT GERMANY	{20}	79	194
194	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALDACTONE	PFIZER LABORATORIES (PTY) LTD	SEARLE PHARMACEUTICALS NORTHUMBERLAND UK;  PFIZER MANUFACTURING PUURS BELGIUM	{25}	80	195
195	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALFUTOR ER	TORRENT EXPORTS LTD	TORRENT PHARMACEUTICALS LTD TALUKA KADI INDIA	{10}	81	196
196	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALLDOX	PHARMACEUTICAL & CHEMICAL DISTRIBUTORS P/L	LINCOLN PHARMACEUTICALS LTD  INDIA	{100}	82	197
197	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AFINNITOR	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND	{5}	75	198
198	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AFROX LIQUID MEDICAL OXYGEN	BOC ZIMBABWE CORNER	BOC ZIMBABWE CORNER HARARE ZIMBABWE	{100}	83	199
199	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EFAVIRENZ	AUROBINDO PHARMA LIMITED	AUROBINDO PRADESH INDIA	{50}	84	200
200	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMOXYCILLIN	MISSION PHARMA A/S	MEDICAMEN BIOTECH LTD  INDIA	{125}	85	201
201	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ZIDOVUDINE	HETERO LABS LTD	HETERO DRUGS LTD JADCHERLA INDIA	{50}	86	202
202	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SPIRONOLACTONE	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{25}	80	203
203	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DOXICAP	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{100}	82	204
204	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALBUREL	WMT PHARMACEUTICALS PVT LTD	RELIANCE LIFESCIENCE (PVT) LTD NAVI-MUMBAI INDIA	{20}	87	205
205	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALLERBAN SYRUP	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{2}	88	206
206	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ZIDOVUDINE	CIPLA LTD	CIPLA LTD MUMBAI INDIA;  CIPLA LTD  INDIA	{50}	86	207
207	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALLERCROM	FDC LIMITED	FDC LTD AURANGABAD INDIA	{2}	89	208
208	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DOXYCYCLINE	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{100}	82	209
209	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DERVACORT	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{1}	90	210
210	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALLERGON	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{2}	91	211
211	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALLOPURINOL	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{100}	92	212
212	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALLTERA	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	{50,200}	93	213
213	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALLERGEX	ADCOCK INGRAM LIMITED	ADCOCK INGRAM LTD GERM SOUTH AFRICA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{4}	94	214
214	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	BIORAN	RUSAN PHARMA LTD	RUSAN PHARMA GANDHIDHAM INDIA	{50}	95	215
215	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ZIDOVUDINE	AUROBINDO PHARMA LIMITED	AUROBINDO PRADESH INDIA	{50}	96	216
216	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	HYDROCORTISONE	CAPS INTERNATIONAL EST	CAPS PVT LTD HARARE ZIMBABWE	{1}	90	217
217	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MEPYRAMINE MALEATE	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{2}	91	218
218	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMALAR	MICRO LABS LTD	BROWN  ; BURK PHARM PVT LTD HOSUR INDIA;  MICRO LABS LTD HOSUR INDIA	{25,500}	97	219
219	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PURINOL	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{100}	92	220
221	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	CHLORPHENIRAMINE	S K AGE EXPORTS	S KANT HEALTHCARE LTD VAPI INDIA	{4}	94	222
222	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DICLOFENAC SODIUM	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{25}	95	223
223	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMARYL	AVENTIS CROP SCIENCE	AVENTIS PHARMA INTERNATIONAL  GERMANY;  AVENTIS PHARMA S.P.A SCOPPITO ITALY;  AVENTIS PHARMA SA PRETORIA SOUTH AFRICA	{1}	98	224
224	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMBRAL	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{200}	99	225
225	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ALUVIA	ABBVIE (PTY) LTD ABBOTT PLACE	ABBOTT LABORATORIES LTD QUEENBOROUGH UNITED KINGDOM;  ABBVIE DEUTSCHLAND GMBH % CO. KG  GERMANY;  AESICA QUEENBOROUGH LTD QUEENBOROUGH UK;  ABBVIE DEUTSCHLAND GMBH % CO. KG  GERMANY	{50,200}	93	226
226	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MEPYRAMINE ELIXIR	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{0.5}	100	227
227	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SENSITAMINE	SM PHARMACEUTICALS	SM PHARMACEUTICALS DARULAMAN MALAYSIA	{4}	94	228
228	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	DICLOFENAC SODIUM	BAL PHARMA	BAL PHARMA BANGALORE INDIA;  BAL PHARMA LTD PANTNAGAR INDIA	{50}	95	229
229	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMARYL	AVENTIS CROP SCIENCE	AVENTIS PHARMA INTERNATIONAL  GERMANY;  AVENTIS PHARMA S.P.A SCOPPITO ITALY;  AVENTIS PHARMA SA PRETORIA SOUTH AFRICA	{2}	98	230
230	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMILODIPINE 10 MG	N2SA LIMITED	SAI MIRRA INNOPHARM PVT LTD CHENNAI INDIA	{10}	101	231
231	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	METRONIDAZOLE	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{200}	99	232
232	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMILORIDE	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{5}	102	233
233	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMINOPHYLLINE	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{100}	103	234
234	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	AMIROL 25	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	{25}	104	235
235	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LOPINAVIR; RITONAVIR	HETERO LABS LTD	HETERO DRUGS LTD JADCHERLA INDIA	{25,100}	93	236
