id	code	note	pure
c3bd9c12-c68b-4094-a8df-f50e833d6e91	C41	malignant neoplasm of cartilage of larynx	t
84a965cc-833e-42a6-ac77-28b7f2abae60	C41	malignant neoplasm of cartilage of limbs	t
125965b2-1cdd-4bfe-82bf-c745d7c6066e	C41	malignant neoplasm of cartilage of nose	t
694e3538-6025-4016-9ead-90eca30a636f	C41.0	carcinoma, any type except intraosseous or odontogenic of maxillary sinus	f
f0e9e9fb-1502-46d2-82e9-005c472fd05f	C41.0	carcinoma, any type except intraosseous or odontogenic of upper jaw	f
bdefddb4-2dec-4299-b90c-34b48c1b4f0f	C41.0	carcinoma, any type except intraosseous or odontogenic of malignant neoplasm of jaw bone (lower)	f
e21db110-acde-4a2f-a810-c1ca1e81cc22	C41.1	carcinoma, any type except intraosseous or odontogenic of jaw not otherwise specified	f
0dc077df-2161-437a-986c-3bbfb7c40c9f	C41.1	carcinoma, any type except intraosseous or odontogenic of lower	f
d857adb3-cc60-424e-99a2-0fbf30521f8a	C41.1	carcinoma, any type except intraosseous or odontogenic of malignant neoplasm of upper jaw bone	f
81ee8571-c5c9-4f0b-bd2b-0b46ce05e559	C41.2	malignant neoplasm of sacrum and coccyx	t
ba79d4bc-9e02-4f91-9910-720d689528df	C43	melanoma in situ	t
24cb53a1-6fb3-4143-9db5-1a2944f5a0dd	C43	malignant melanoma of skin of genital organs	f
672d4328-ef5a-4c25-8cad-c3f34a572def	C43	Merkel cell carcinoma	f
240723a5-029c-4eb3-a424-eb3633f7a004	C43.0	malignant neoplasm of vermilion border of lip	t
0d4ed3c7-ffe0-4ea0-b88b-5ce387a7f1c1	C43.5	malignant neoplasm of anus not otherwise specified	f
140ff531-f945-4486-81c9-3722062e78a9	C43.5	malignant neoplasm of scrotum	f
a7252bb3-494a-48ec-b4ce-f7e77689d314	C4A.0	malignant neoplasm of vermilion border of lip	t
013a3937-7cf5-4f3c-8389-6cd5ca37e0d6	C4A.5	malignant neoplasm of anus not otherwise specified	f
3913abc3-1c1c-4d37-b76a-0c3777ed2e3f	C4A.5	malignant neoplasm of scrotum	f
d57bd83a-de6b-4450-bc5b-6f8a5d025820	C44	Kaposi's sarcoma of skin	t
0d8f77aa-7fa3-4c5a-bac3-db10c2b76ee1	C44	malignant melanoma of skin	t
80195b86-aa41-4b27-a77e-18b97cfdf617	C44	malignant neoplasm of skin of genital organs	t
dda9d560-7977-4cea-b104-61481f573d26	C44	Merkel cell carcinoma	t
6909e936-452c-4b62-bdfa-a41e0bb11e2e	C44.0	malignant neoplasm of lip	t
fb8c7348-4c7d-4a21-918c-1fa475920cf8	C44.1	connot elsewhere classifiedtive tissue of eyelid	t
8801b078-cb8f-49bf-9b21-68d98a0a9a2c	C44.2	connot elsewhere classifiedtive tissue of ear	t
2c151340-0830-4636-822b-a41dac331057	C44.5	anus not otherwise specified	t
1f06b7ac-4e30-41d8-8088-05054393044e	C44.5	scrotum	t
926ea0f7-26f1-4730-8c0a-46ae29c517a9	C45.0	other malignant neoplasm of pleura	t
5d1179de-4870-45a9-a44a-6cea04bd70cc	C45.1	other malignant neoplasm of soft tissue of peritoneum	t
5f73b56c-42eb-418d-bbab-aca68c97efbd	C45.2	other malignant neoplasm of pericardium	t
cc698eb8-0282-4d48-aaaa-3831beba8a59	C46.1	Kaposi's sarcoma of lymph glands and nodes	f
9fa842ab-25b6-410c-802c-00111697ff40	C47	Kaposi's sarcoma of soft tissue	t
1d8275eb-bac9-476f-97d0-b7807d6bf811	C47.0	malignant neoplasm of peripheral nerves of orbit	t
c86168eb-c902-4f8e-b5cf-aec14b61078d	C48	Kaposi's sarcoma of connot elsewhere classifiedtive tissue	t
a760e96d-287d-4d3d-80c4-551d38a420e1	C48	mesothelioma	t
e1b6c407-4805-4a9e-8448-69d1ff8a578a	C49	malignant neoplasm of cartilage (of) articular	t
a58f6552-0c60-4ab2-a5be-aedf98f5b6e7	C49	malignant neoplasm of cartilage (of) larynx	t
addbe53c-45e2-404f-9be3-78426935a999	C49	malignant neoplasm of cartilage (of) nose	t
00e68856-9431-462f-80ff-2f4fd2ca4290	C49	malignant neoplasm of cartilage (of) malignant neoplasm of connot elsewhere classifiedtive tissue of breast	t
e6b93b29-ebff-4020-8879-c6edb9398a94	C49	Kaposi's sarcoma of soft tissue	f
dd54685f-181b-412a-887f-d6373c1c83be	C49	malignant neoplasm of heart	f
b5fccf3f-a045-46d0-a32c-d6521f8ea9ae	C49	malignant neoplasm of peripheral nerves and autonomic nervous system	f
aebb3e8a-77f1-4804-8cca-ba12efc28d11	C49	malignant neoplasm of peritoneum	f
084632c3-1ced-42e6-a24c-7d41dd03fd23	C49	malignant neoplasm of retroperitoneum	f
59a8eb67-ef25-4899-8a13-a8b3a0c5cc10	C49	malignant neoplasm of uterine ligament	f
0e94c855-0832-4641-a307-b8cf90deae83	C49	mesothelioma	f
2e5a7b63-72bf-4a20-9887-b1de92539d7a	C49.0	connot elsewhere classifiedtive tissue of orbit	t
aecdadb5-05b2-4717-b482-fb79b6b23496	C49.3	malignant neoplasm of breast	t
29e0186f-2573-42fb-9d7e-1ef766f2854f	C49.3	malignant neoplasm of heart	t
e3f4bf34-1eec-4519-be94-e7cc7a4adb57	C49.3	malignant neoplasm of mediastinum	t
fa947ea9-3442-40d7-82d7-0d13f3cb80f3	C49.3	malignant neoplasm of thymus	t
8a9e189b-e584-4ae1-bbe4-60cf8dfdba6c	C50	skin of breast	t
7b2f78b8-0a9f-4cee-b9b6-b7c5e8821de5	C51	carcinoma in situ of vulva	t
5c5875af-978f-45b8-89ec-fdc78fa2fd7e	C52	carcinoma in situ of vagina	t
2d934e62-cca1-46c9-9601-8c8620d3c34d	C53	carcinoma in situ of cervix uteri	t
3a641d13-f100-44bf-b8e7-173397d809f7	C58	chorioadenoma (destruens)	t
fa61434c-bf56-4680-851c-16047b8b8d8f	C58	hydatidiform mole not otherwise specified	t
d3cf75ba-bedd-470a-8d3f-c355bd4fdfff	C58	invasive hydatidiform mole	t
95b187f8-40eb-4d05-9ecc-ef531b90f8fa	C58	male choriocarcinoma not otherwise specified	t
744ad84d-b0b8-4a08-abe2-9ad677689bb2	C58	malignant hydatidiform mole	t
2785ea29-1b5f-4270-867f-08e60da59c18	C61	malignant neoplasm of seminal vesicle	t
b9448099-dd1c-40fa-b74e-858db404f2f5	C64	malignant carcinoid tumor of the kidney	t
801a624b-b34c-4523-8a9f-dcd884d35149	C64	malignant neoplasm of renal calyces	t
23607478-d017-4a11-98b1-0bd113366107	C64	malignant neoplasm of renal pelvis	t
951baafe-cf3e-4256-aeaf-4fdccf7bc3c9	C66	malignant neoplasm of ureteric orifice of bladder	t
dc7c0ad4-99dd-4af3-b092-4d4d474e1155	C68	malignant neoplasm of female genitourinary tract not otherwise specified	t
aa03278b-b0b7-4c44-ac7e-309b663c8740	C68	malignant neoplasm of male genitourinary tract not otherwise specified	t
560d5d9e-e9ed-4142-a4e4-e09b31ab7cb1	C68.0	malignant neoplasm of urethral orifice of bladder	t
450ffb86-1876-4e73-a392-1a17d7f18ed0	C69	malignant neoplasm of connot elsewhere classifiedtive tissue of eyelid	t
bf6c271a-10a3-4eaa-9f53-4129b4b45f0a	C69	malignant neoplasm of eyelid (skin)	t
bd61dd34-89bf-43be-b325-f3bc65de7355	C69	malignant neoplasm of optic nerve	t
d014c093-b4c7-4d9c-80c0-9f0b45b3ddc6	C69.2	dark area on retina	t
fb5d51dd-2642-4dbe-9f74-44698448f8dc	C69.2	neoplasm of unspecified behavior of retina and choroid	t
8cf68b02-0ad9-4784-86ec-e39a8ba78ac0	C69.2	retinal freckle	t
19c5af59-0bbf-45e6-9005-f07bd2fe1d3f	C69.6	malignant neoplasm of orbital bone	t
faeeb1cc-f488-4730-b1c8-b7eb2d1234a8	C71	malignant neoplasm of cranial nerves	t
d3601e03-ef63-4032-ba38-df2465f1dc9d	C71	retrobulbar malignant neoplasm	t
27ebcf52-9993-4659-a774-0585f14f702d	C71.5	malignant neoplasm of fourth cerebral ventricle	t
8e85e954-9ae5-406f-ab72-b8efb120c9e5	C72	malignant neoplasm of meninges	t
3736266d-7406-4cbe-aaf1-b3c894f994da	C72	malignant neoplasm of peripheral nerves and autonomic nervous system	t
f2c8931e-b1d1-441a-88aa-c4f30d806b6a	C75	malignant carcinoid tumors	t
4aca69ae-16f3-4e2a-86d5-c4d6db8f75a2	C75	malignant neoplasm of adrenal gland	t
4fd87583-0489-4bd3-b593-c1d97502c9c8	C75	malignant neoplasm of endocrine pancreas	t
195d4ffc-ba49-4c66-b33b-2a62de473760	C75	malignant neoplasm of islets of Langerhans	t
55df4baa-a9ae-4992-905d-f7f3dc2ae4dd	C75	malignant neoplasm of ovary	t
42233bf5-7f3b-4919-bcc6-bbb7d838a33c	C75	malignant neoplasm of testis	t
603d3004-185b-4ba0-9632-238f7bbc736b	C75	malignant neoplasm of thymus	t
144d8181-4440-4fc0-a111-8270b55062be	C75	malignant neoplasm of thyroid gland	t
10d976c9-854a-4c3d-a186-67e26ad4bd8a	C75	malignant neuroendocrine tumors	t
5e91e1a4-a5ac-441d-b555-4a26c9085cce	C7A	malignant pancreatic islet cell tumors	f
4683cbfe-4c25-4757-bc6c-6847baeb6d02	C7A	Merkel cell carcinoma	f
5adc3a94-c44a-4fdb-9371-290d19f85b2a	C76	malignant neoplasm of female genitourinary tract not otherwise specified	t
caff8120-ccf1-41c4-b4ae-94297b25a323	C76	malignant neoplasm of male genitourinary tract not otherwise specified	t
6ba24134-3fee-412c-8b1a-0324918c7260	C76	malignant neoplasm of lymphoid, hematopoietic and related tissue	t
8ed56ea8-9157-45f2-8a8c-ac4c9494944b	C76	malignant neoplasm of skin	t
041224f7-0b57-4cc0-96fd-dbc8d9e4b539	C76	malignant neoplasm of unspecified site not otherwise specified	t
e18412fd-c992-4248-9220-55015e1c6bc5	C77	malignant neoplasm of lymph nodes, specified as primary	t
55520555-8d81-455d-9137-fe672ce41a66	C77	mesentary metastasis of carcinoid tumor	t
8702b9cb-7d72-47c9-95b8-6d1066350411	C77	secondary carcinoid tumors of distant lymph nodes	t
054a2fa4-980f-4538-ac16-54592ef289cc	C78	secondary carcinoid tumors of liver	t
cda9782c-03c4-4cb0-a0b0-4564255c8838	C78	secondary carcinoid tumors of peritoneum	t
c2f52437-4a56-438e-b70e-c3d5f4f2969e	C78	lymph node metastases	f
ceb83a93-2b51-4a51-abd8-9e010b928b53	C79	secondary carcinoid tumors	t
ecae4ec1-9f1e-475e-9851-809ea55e5a80	C79	secondary neuroendocrine tumors	t
9981989b-e038-46e8-a8e4-ec09ff536078	C79.11	lymph node metastases	f
1cd4bfe5-1a7e-4d65-beb3-cb1b77d1fd84	C79.2	secondary Merkel cell carcinoma	t
7898a541-86de-4e24-aead-c13145e121e3	C79.5	secondary carcinoid tumors of bone	t
d5a89b6f-ff39-4d77-84f2-d401ad924311	C79.9	carcinomatosis not otherwise specified	t
cd0a204b-a56a-4bb0-8a37-e5322c373ba0	C79.9	generalized cancer not otherwise specified	t
97575800-c5d2-42d5-99bc-4b56b87b04c8	C79.9	malignant (primary) neoplasm of unspecified site	t
54a6461c-3b12-41c6-8ae7-7aaafb48fbf7	C80	malignant carcinoid tumor of unspecified site	t
0a8c1586-59ce-4304-b732-3b0fd93d8aa0	C80.1	secondary malignant neoplasm of unspecified site	t
7f760d39-e626-480c-819d-3ff15a31c69d	C81	personal history of Hodgkin lymphoma	t
613b59ae-05d6-4810-a052-a5178887a967	C81.4	nodular lymphocyte predominant Hodgkin lymphoma	t
817f0cac-c503-4c19-acb8-19d869986510	C82	mature T/NK-cell lymphomas	t
7524ba3c-7e93-4928-b01f-567202a61273	C82	personal history of non-Hodgkin lymphoma	t
2e5112a2-ba7f-4e0a-9e1a-75082826d7e5	C83	personal history of non-Hodgkin lymphoma	t
d54928a6-f09e-4387-8a6c-ae5d86635d80	C83.0	chronic lymphocytic leukemia	t
85412f97-4e83-470b-9291-2e7111f18007	C83.0	mature T/NK-cell lymphomas	t
2b24f2e2-964c-435f-8126-e631a69b0f13	C83.0	Waldenström macroglobulinemia	t
42b109a7-480d-497c-bc5d-efa488b65e51	C83.3	mediastinal (thymic) large B-cell lymphoma	t
528d924f-d573-43e4-8fcc-5163e553164e	C83.3	mature T/NK-cell lymphomas	t
b5e8eab4-6cc8-4912-9300-bb6ef66c7af0	C83.7	mature B-cell leukemia Burkitt type	t
3a7933b7-0b06-4f00-a443-42e92cb38e77	C83.8	mediastinal (thymic) large B-cell lymphoma	t
de2f64e5-4e4a-42d6-9181-dd08394e124a	C83.8	T-cell rich B-cell lymphoma	t
315e9903-e292-4234-8414-cd97160ea1de	C84	personal history of non-Hodgkin lymphoma	t
4db9cac9-27c7-4e46-a6ee-a4d6bfe8ed5d	C84.0	peripheral T-cell lymphoma, not elsewhere classified	t
050f683b-7ef0-4d1d-bb4b-4b24f8d23d2e	C84.7	primary cutaneous CD30-positive T-cell proliferations	t
88889048-66da-4ff0-980d-6697403fe647	C84.Z	angioimmunoblastic T-cell lymphoma	t
4f0f7c48-2464-4a79-bf4f-2c0f77bcb656	C84.Z	blastic NK-cell lymphoma	t
b33ee0a3-6ada-4b61-8b2b-484bbd5c05f3	C84.Z	enteropathy-type T-cell lymphoma	t
70b33ffd-131e-49e1-9011-7aa5dd005587	C84.Z	extranodal NK-cell lymphoma, nasal type	t
5c112c70-bc52-4c1c-9631-26e1244ef773	C84.Z	hepatosplenic T-cell lymphoma	t
fce2b881-704d-4042-b946-123a25c705c7	C84.Z	primary cutaneous CD30-positive T-cell proliferations	t
68f0b5d5-6daa-418a-8d34-821c361dbd8f	C84.Z	subcutaneous panniculitis-like T-cell lymphoma	t
5adb2520-58a6-4725-b369-36eeb14b75e7	C84.Z	T-cell leukemia	t
8fb77cd5-67f4-4e37-be66-5c3355d5a3c0	C84.9	mature T-cell lymphoma, not elsewhere classified	t
674c4d2f-2aeb-47d9-818e-52c8e1f402cb	C85	other specified types of T/NK-cell lymphoma	t
24e54194-5b29-43ce-a9a8-b40036f301d6	C85	personal history of non-Hodgkin lymphoma	t
b87e4618-a46f-4b03-9c87-4de76eac947e	C86	anaplastic large cell lymphoma, ALK negative	t
1a0dda41-19ca-4e2f-bf25-f562091f8526	C86	anaplastic large cell lymphoma, ALK positive	t
b6d0ecb3-77d7-4ca5-83f5-644ac7f0d645	C86	mature T/NK-cell lymphomas	t
bcee3b80-b80e-43d0-95ad-80541b83e283	C86	other specified types of non-Hodgkin lymphoma	t
11f77776-0437-47c3-98d2-0d28ca0f5d61	C88	B-cell lymphoma, unspecified	t
c38d8712-e378-4f22-acdc-f46bc437827a	C88	personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues	t
777e2b2f-e44d-4aa8-a7c7-59ea21bb2738	C88.0	small cell B-cell lymphoma	t
a353e600-7594-4037-9929-f3658a4adf13	C88.4	high malignant (diffuse large B-cell) lymphoma	t
f9109dd3-2ff3-432a-8bc3-4e0d7b7f8181	C90	personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues	t
9f558989-117c-4ffb-a7c3-b98ccbd881e9	C90.0	solitary myeloma	t
9a21b5ea-fde1-4633-bd59-7bdecb352905	C90.0	solitary plasmactyoma	t
248a52ff-d1db-4346-8f7d-798cfb4f4362	C91	personal history of leukemia	t
e053f40a-459e-4766-835a-82c65bd30c12	C91.1	lymphoplasmacytic lymphoma	t
6fdadecd-199e-44be-a6dd-71e6b7f39c76	C91.A	Burkitt lymphoma	t
feb6b2fc-65bb-47f8-b71d-bd206a799b02	C92	personal history of leukemia	t
a1a36588-81d3-433c-90d4-27580ec63d6c	C92.0	acute exacerbation of chronic myeloid leukemia	t
3b806b28-2f9f-4e7a-a5dd-f9d59f987118	C92.0	refractory anemia with excess of blasts not in transformation	t
80e3bcd1-0279-4f9c-9d62-13b4255eb44a	C92.1	atypical chronic myeloid leukemia BCR/ABL-negative	t
997bdcbb-d5ee-46aa-a3bd-824e26fb8b56	C92.1	chronic myelomonocytic leukemia	t
27174e34-6e78-4228-a68e-8e26a0d9c2ba	C92.1	chronic myeloproliferative disease	t
89d56f2b-e03b-4be4-9112-3c46e856bead	C93	personal history of leukemia	t
d471868a-7bf8-4da4-9de2-31b816b051f7	C94	leukemic reticuloendotheliosis	t
f491927a-910b-4183-9d6e-cf93683be97c	C94	myelodysplastic syndromes	t
116d27a7-09af-4bed-a57f-293a97002672	C94	personal history of leukemia	t
5e9d3ff2-8b3e-4755-818a-8ec09da085d8	C94	plasma cell leukemia	t
84278a5a-0068-4872-acce-1b3421f09f21	C94.4	myelofibrosis not otherwise specified	t
25a761ec-3bc8-4126-8331-e75bbc79165d	C94.4	secondary myelofibrosis not otherwise specified	t
a1fedfc9-7256-4462-a69d-47c21d76ea87	C95	personal history of leukemia	t
731cf61c-95e4-4fcb-9fc9-cfddbd9e008e	C95.0	acute exacerbation of unspecified chronic leukemia	t
d769582f-1e61-4640-a1e6-65db3c18f460	C96	personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues	t
b3c496fd-6b88-4285-b704-1f1e73ea62f7	C96.0	adult pulmonary Langerhans cell histiocytosis	t
6ed70718-6f61-4fdd-bc9f-8fa2f85af988	C96.0	multifocal and unisystemic Langerhans-cell histiocytosis	t
33e4b86c-7914-4fda-b6b6-de082890c42b	C96.0	unifocal Langerhans-cell histiocytosis	t
ef88fdb8-4763-4f4c-9577-9f83a6063659	C96.2	indolent mastocytosis	t
96a62dcd-0733-4a12-865b-a044cbac93d3	C96.2	mast cell leukemia	t
88447635-bae1-4bc9-9ab9-61dac5588ee0	C96.2	mastocytosis (congenital) (cutaneous)	t
2f5d74fa-3594-4be6-8e13-fe27dd324b5b	C96.5	multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis	t
b282078e-77e1-40b4-808e-aa9d43e96bc1	C96.5	unifocal Langerhans-cell histiocytosis	t
b7ddcff1-e813-4657-a45f-2e89afaf5a00	C96.6	multifocal and multisysemic (disseminated) Langerhans-cell histiocytosis	t
34676b73-2234-4b59-ba4d-2539a43f03d4	C96.6	multifocal and unisystemic Langerhans-cell histiocytosis	t
bd96ee38-e7e5-443c-8da1-6de68a30d9ae	D00	melanoma in situ	t
aea2a861-935a-4fe1-97b3-aa31ead12e59	D00.0	carcinoma in situ of aryepiglottic fold or interarytenoid fold, laryngeal aspect	t
d507b0e3-c8a0-4b2e-a9e6-7516fb826ef5	D00.0	carcinoma in situ of epiglottis not otherwise specified	t
fee2ad75-635e-45c2-9489-5397e463ab8c	D00.0	carcinoma in situ of epiglottis suprahyoid portion	t
7abab57d-ae91-4180-b5c8-e65fcb007851	D00.0	carcinoma in situ of skin of lip	t
d95f573a-1224-44ab-83a0-ba3d04cfc0cb	D01	melanoma in situ	t
5ddff49b-de1f-4e1d-a14f-bb20be4670c4	D01.0	carcinoma in situ of rectosigmoid junction	t
e8021ed6-bc04-4bea-9daa-66334fe4e8cd	D01.3	anal intraepithelial neoplasia I and II [AIN I and AIN II]	t
f0d920f0-60ee-4ad0-a4b5-79155f1db0b7	D01.3	carcinoma in situ of anal margin	t
e62548b8-582e-4edf-9888-d924f2576a7f	D01.3	carcinoma in situ of anal skin	t
f793f4e4-c0ed-40a3-901d-db275ecd601c	D01.3	carcinoma in situ of perianal skin	t
7f5b2b8b-fc44-4636-aae4-4eb3bf9e448c	D01.4	carcinoma in situ of ampulla of Vater	t
71b31b56-11e9-48cf-a9dd-d8991e95f427	D02	melanoma in situ	t
efca9c76-44b3-4496-bab0-db2188d19dc5	D02.0	carcinoma in situ of aryepiglottic fold or interarytenoid fold not otherwise specified	t
88e38968-f2c5-49d9-bb5e-240ea9716628	D02.0	carcinoma in situ of hypopharyngeal aspect	t
bacb221d-f11e-4308-9223-51fed94a5142	D02.0	carcinoma in situ of marginal zone	t
c2d05249-9708-4085-9251-721770903834	D02.3	carcinoma in situ of ear (external) (skin)	t
c64ccaca-f14f-46fd-b2e8-b9d7c2232393	D02.3	carcinoma in situ of nose not otherwise specified	t
80ef459a-b807-48e2-aca8-d76d8bd3fdfc	D02.3	carcinoma in situ of skin of nose	t
6c90d34e-6ec2-4d61-8c14-e68541405888	D03.8	carcinoma in situ of scrotum	t
b6c1bbcc-6a0e-406c-9cba-a97911c65b54	D04	erythroplasia of Queyrat (penis) not otherwise specified	t
d1e36fb9-b34c-425c-90fc-f9423ba58a6d	D04	melanoma in situ	t
96b43074-732d-4f98-9eca-dcab5775f9f6	D04.0	carcinoma in situ of vermilion border of lip	f
9b6784c2-f26a-4323-aa8c-f7af1e479d34	D04.5	carcinoma in situ of anus not otherwise specified	t
d41f9903-ee17-4f74-8a92-cad7e8a50362	D04.5	carcinoma in situ of scrotum	t
4ce40d5e-0304-49f7-b6d6-31a84e875a26	D04.5	carcinoma in situ of skin of genital organs	t
0bf36207-e4cd-41a6-af54-f797b191a5cf	D05	carcinoma in situ of skin of breast	t
da056071-88f1-42d7-899d-b7058cbb162d	D05	melanoma in situ of breast (skin)	t
08e41181-dd22-43cd-a423-1b948a3ea336	D05	Paget's disease of breast or nipple	t
b25dbbd8-1ad3-4bf2-a069-800f7ce68d39	D06	cervical intraepithelial neoplasia II [CIN II]	t
b02db7b2-6aea-4efd-8bac-83d3d91ea17f	D06	cytologic evidence of malignancy of cervix without histologic confirmation	t
afd8dc1d-8565-4f25-9f1a-26cfc0541a46	D06	high grade squamous intraepithelial lesion (HGSIL) of cervix	t
fc599207-fad7-4715-b9e6-ecc1934c750f	D06	melanoma in situ of cervix	t
e647e5a6-4f1e-4114-9d96-e329f26d99d4	D06	moderate cervical dysplasia	t
6b45343a-100c-4a7c-acbb-ce5e5891c3ab	D07	melanoma in situ of trunk	t
e51dda89-8f3e-4723-b78d-ae565260de3a	D07.1	moderate dysplasia of vulva	t
8074efa2-91d2-4ab6-8bee-98d0887204f5	D07.1	vulvar intraepithelial neoplasia II [VIN II]	t
11bdc1e2-83ba-477f-8243-5635c6f5556d	D07.2	moderate dysplasia of vagina	t
fdc7c175-dd17-4776-ab0e-1d6cade5d744	D07.2	vaginal intraepithelial neoplasia II [VIN II]	t
ffc6b05a-983c-4ee9-bc99-b59503f76d40	D07.5	dysplasia (mild) (moderate) of prostate	t
73b73221-08ae-465f-b834-b66a3dc0bb6f	D07.5	prostatic intraepithelial neoplasia II [PIN II]	t
b8170949-ddc3-49f7-958a-7c32da062b88	D09	melanoma in situ	t
b2709851-4b7c-4957-b88b-22e264b984ca	D09.2	carcinoma in situ of skin of eyelid	t
2a66b19e-e932-438b-a52d-7ee991ddfbc7	D09.3	carcinoma in situ of endocrine pancreas	t
6caa9c40-1cad-46fc-89fd-538591ed9b18	D09.3	carcinoma in situ of ovary	t
df0c8025-3912-4fef-8391-ab1dc35526bf	D09.3	carcinoma in situ of testis	t
b5296a39-5389-49be-be4f-335f457831bd	D10.0	benign neoplasm of skin of lip	t
c1ab3588-8479-43a0-9127-e7dc35a8eca2	D10.39	benign odontogenic neoplasms	t
3df0767c-c52a-43a6-9867-a47a059a45c1	D10.39	benign neoplasm of mucosa of lip	t
ec89f771-17d0-4f7a-81fc-3f54c35f89e1	D10.39	benign neoplasm of nasopharyngeal surface of soft palate	t
14434386-32fa-43b6-ba5f-b15e0430b550	D10.4	benign neoplasm of lingual tonsil	t
70d10d7a-3d6f-4a3a-9cbb-c431250757a7	D10.4	benign neoplasm of pharyngeal tonsil	t
076251c1-a495-48bf-874b-34f269ccae74	D10.4	benign neoplasm of tonsillar fossa	t
3217b55e-0d56-4aae-9dce-d66e901914be	D10.4	benign neoplasm of tonsillar pillars	t
9938c24b-696e-4e66-8149-ef2c1e1574b8	D10.5	benign neoplasm of epiglottis not otherwise specified	t
0d1223a5-66cf-4b88-b90f-aec474748cb4	D10.5	benign neoplasm of epiglottis, suprahyoid portion	t
014feced-3822-4cbf-979b-a08cd22032a9	D11	benign neoplasms of minor salivary glands not otherwise specified	t
1dc199fb-bdca-4f64-930d-55c1aa7f4d43	D12	benign carcinoid tumors of the large intestine and rectum	f
e5ecbd9e-24a5-4e90-9f9a-7ee3ff83ce37	D12	polyp of colon not otherwise specified	f
31c7a50b-12e3-4cb9-a079-91b6c7165fd2	D12.1	benign carcinoid tumor of the appendix	t
fc2dd638-9194-473e-9f3b-402b48f0b316	D12.6	inflammatory polyp of colon	t
3027c85f-c277-4c7c-8c41-0c582f607998	D12.8	benign carcinoid tumor of the rectum	t
1553a054-56c8-4baf-95fe-aa94c447b4cc	D12.9	benign neoplasm of anal margin	t
dfe37c83-f67f-4ea2-a90b-c16a13a9441d	D12.9	benign neoplasm of anal skin	t
fe6c03ac-cf3f-40a4-a060-68d4e3de61a5	D12.9	benign neoplasm of perianal skin	t
4d8827ad-0785-4017-bd6c-ab98e31c4ba4	D13	benign stromal tumors of digestive system	t
d1e211d8-bda7-4fa0-878e-2eb8ef2b2312	D13.1	benign carcinoid tumor of the stomach	t
bcd8236a-8883-47fb-85f2-d5628e3d40aa	D13.2	benign carcinoid tumor of the duodenum	t
451c0433-beef-4643-89ce-7a2770f8eee2	D13.3	benign carcinoid tumors of the small intestine	t
99c2d0e5-031e-4918-9b59-a664e67de991	D13.3	benign neoplasm of ileocecal valve	t
41327e98-b1b2-4fe3-9daa-83356655daaa	D13.6	benign neoplasm of endocrine pancreas	t
716a39fe-bca2-439d-a6dd-45724629433f	D14.0	benign neoplasm of auricular canal (external)	t
bd8139ca-acb9-4acc-9f29-678ea30ea805	D14.0	benign neoplasm of bone of ear	t
d370a66a-ddff-4cf3-980c-2472f3eb0882	D14.0	benign neoplasm of bone of nose	t
dbb52922-b47e-49a6-8eb1-e07d974ff2b5	D14.0	benign neoplasm of cartilage of ear	t
7e2de9a5-f15c-4865-90cf-257385323a36	D14.0	benign neoplasm of ear (external)(skin)	t
0b23bd4d-930f-4123-9218-09a4470b5a84	D14.0	benign neoplasm of nose not otherwise specified	t
e29a2930-1756-4e1d-8064-096524627193	D14.0	benign neoplasm of skin of nose	t
1a154bcc-643f-4368-ae09-e48a31b9364f	D14.0	benign neoplasm of olfactory bulb	t
099f8542-66b6-4afc-bcf1-8c18807bdb8d	D14.0	benign neoplasm of posterior margin of septum and choanae	t
