id	created_at	updated_at	trade_name	applicant_name	manufacturer_name	medication_id	strength_numerators
6d613b72-dbe3-4afe-8772-d4ae5543c420	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ABACAVIR SULPHATE; LAMIVUDINE; ZIDOVUDINE	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	eadb6a39-a276-4fad-902b-ccb60b3425db	{150,300,300}
a0800a33-5c9d-43fc-ad7c-be61d721d2df	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ABACAVIR; DOLUTEGRAVIR; LAMIVUDINE	CIPLA LTD	CIPLA LTD  INDIA	98f795d1-3749-4db3-9c36-04a37d9b3c0d	{50,300,600}
49473167-2a79-471d-9c77-5b707332314d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ALLERCET	MICRO LABS LTD	MICRO LABS LTD HOSUR INDIA	438d6936-da57-4f0b-b2a5-45c484962588	{10}
d9069e11-e2ec-48b6-8a8c-170b28ee12cd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CALCIGARD RETARD	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA;  TORRENT PHARM LTD BADDI INDIA	9dbc4ba6-9b2e-457f-bcb2-82f3bc3b55c3	{20}
48162a04-917e-41d8-89fb-6ac5e54f6248	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ULCERIN 400	PLUS FIVE PHARMACEUTICALS PVT LTD	PLUS FIVE PHARMACEUTICALS PVT LTD HARARE ZIMBABWE	3f51d666-df5c-4df7-9843-3cfcec5e97a8	{400}
9e673d84-0c3b-4c10-b241-14ea8d601639	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE	HETERO LABS LTD	HETERO LABS LIMITED HYDARABAD INDIA	ce24234c-914a-4630-9314-92fad2d7d133	{50,300,300}
5b97b253-dee0-4697-a9a6-30ef6612d11f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMOXEN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	1d0eff28-6456-49be-b6e4-a23deef1f552	{250}
4b7ef43f-864d-44a8-8250-711717ced492	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CANDID	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	aba949ad-446f-4700-bf50-7783ba3f27ca	{1}
91303ea5-3485-4c2d-bcbe-dceae711428b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CIPROBAY SUSPENSION	BAYER (PTY) LTD	BAYER HEALTHCARE S.R.L GARBAGNATE MILANESE ITALY	4ba07857-ee57-4fd6-8006-862da6b7b117	{5}
b815c521-e697-42aa-af1f-1259507b3d64	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VIRAMED	PLUS FIVE PHARMACEUTICALS PVT LTD	PLUS FIVE PHARMACEUTICALS PVT LTD HARARE ZIMBABWE	28a76d13-2045-4dcf-b0d8-32931442b475	{200}
18ceea44-a7ef-4dbd-9b4e-b627e15bf8ad	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ASPAVOR 10	PHARMACIA SOUTH AFRICA PTY LTD	PFIZER PHARMACEUTICALS LLC NORTH OF MOROVIS PUERTO RICO;  PFIZER GMBH KARLSRUHE  GERMANY;  PFIZER PHARMACEUTICALS RINGASKIDDY IRELAND	ffc1f62b-73a0-470f-bc62-54ff54b22841	{10}
801a1510-ea5d-4f26-afd7-affc689b91a9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZYNCET	UNICHEM LABORATORIES LIMITED	UNICHEM LABORATORIES LIMITED BADDI INDIA	438d6936-da57-4f0b-b2a5-45c484962588	{10}
737d5bc5-7787-4eb7-b481-98e743f3aa20	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NIFELAT	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	9dbc4ba6-9b2e-457f-bcb2-82f3bc3b55c3	{20}
5e593008-18f9-4b51-8d54-229156e1da8f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ULCERINE 200	PLUS FIVE PHARMACEUTICALS PVT LTD	PLUS FIVE PHARMACEUTICALS PVT LTD HARARE ZIMBABWE	3f51d666-df5c-4df7-9843-3cfcec5e97a8	{200}
1b8f2cc0-39b5-4767-9219-ca971d5f4eab	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADCO-AMOXYCILLIN	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	17709d51-224c-4091-80fd-5b0a6fcf56db	{250}
19106d65-02a5-4261-9c6d-c5cb65581ff2	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CANDID	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	0fa133c7-3167-4557-8edd-7a38fd634aed	{1}
32e150bd-f2a8-4f44-879d-0d88a4ccf9fe	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BETAPYN	ADCOCK INGRAM LIMITED	ADCOCK INGRAM LIMITED BANGALORE INDIA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	10d666f6-3174-4fb6-9727-a665079ef961	{5,10,50,450}
8c5f9526-c7c7-4777-96f7-8f26296ee0c5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VIRATAK	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	28a76d13-2045-4dcf-b0d8-32931442b475	{200}
f2c0dab3-2f56-4c2c-adf5-a7a6515a2dd9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ASPAVOR 20	PHARMACIA SOUTH AFRICA PTY LTD	PFIZER IRELAND PHARMACEUTICALS COBH IRELAND;  PFIZER MANUFACTURING DEUTSCHLAND GMBH FREIBURG GERMANY;  PFIZER PHARMACEUTICALS LLC NORTH OF MOROVIS PUERTO RICO	ffc1f62b-73a0-470f-bc62-54ff54b22841	{20}
bf90b039-e099-4dbe-8a94-1a636f3c7170	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TYFLOX-500	AJANTA PHARMA	AJANTA PHARMA AURANGABAD INDIA	b11593f3-a9cf-445a-877e-d7a52c1eb4a0	{500}
fe4f97f1-0515-4c6c-9314-7feb63c34a3f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NIFELAT	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	9dbc4ba6-9b2e-457f-bcb2-82f3bc3b55c3	{10}
9399d2bf-89be-429d-8594-1d30f005a2f0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VARI-CIMETIDINE	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	3f51d666-df5c-4df7-9843-3cfcec5e97a8	{200}
d6b09fa8-f876-4f81-886f-732dde4d2e0f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	HISTACET	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	dfe484a9-5948-4b0a-9b8e-ba329f91b3f5	{5}
679638ff-86da-4067-8e7b-b138821ad7c1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE	SUN PHARMACEUTICAL INDUSTRIES LIMITED	SUN PHARMACEUTICAL INDUSTRIES LIMITED PAONTA SAHIB INDIA	ce24234c-914a-4630-9314-92fad2d7d133	{50,300,300}
5b6b700f-bbb6-4a05-8e3f-028400ba33c6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMOCILLIN	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	17709d51-224c-4091-80fd-5b0a6fcf56db	{500}
a6a2d6ba-71fa-479b-b02d-68f5e47d62a1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ASPAVOR 40	PHARMACIA SOUTH AFRICA PTY LTD	PFIZER PHARMACEUTICALS RINGASKIDDY IRELAND	ffc1f62b-73a0-470f-bc62-54ff54b22841	{40}
9b7fd696-7c49-422f-87da-49aa49da17b4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CANDID	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD BOMBAY INDIA	47311917-0076-481a-9a1e-1910a03611eb	{1}
6f0537cd-af42-40bb-8603-aa2d25bf3ca9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ACYCLOVIR	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	f5235ef7-c3a2-4216-ae10-cbc85a8b9b3d	{200}
c6721768-7a48-49e1-b551-ab46aae4f43f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VARI-CIMETIDINE 400	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	3f51d666-df5c-4df7-9843-3cfcec5e97a8	{400}
798cc735-0c48-4fc8-a4e2-18d1aa81ebb8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADCO-EFAVIRENZ	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  ADCOCK INGRAM LTD GERM SOUTH AFRICA;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA	ab65b23d-432e-4ec0-b28b-4bfb68ad955b	{600}
176cd026-148c-46a3-8792-40d0a1f33abe	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADCO-INDOGEL	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD GERM SOUTH AFRICA	6cbe1d73-c0b5-4cae-a086-350c8460428a	{10}
00aa1ca8-78c5-49e7-85a1-ee6593aa4d28	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMOCILLIN	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	17709d51-224c-4091-80fd-5b0a6fcf56db	{250}
900406f9-f32c-46ed-a19e-82ed45c01e80	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADCO-MEFENAMIC ACID	ADCOCK INGRAM LIMITED	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	3d28bdae-7104-43f7-9db9-1a5235d9b016	{50}
f7761a8b-070b-4d54-a274-c7c6d631af68	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ATOREG 10	MYLAN PHARMACEUTICALS PVT LTD	AIZANT DRUG RESEARCH SOLUTIONS PVT LTD HYDERABAD INDIA	ffc1f62b-73a0-470f-bc62-54ff54b22841	{10}
43a30b6b-45ee-474a-9c98-cc6671b8f253	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CLOSCRIPT VAGINAL CREAM	MULLER & PHIPPS	PHARMANOVA (PVT) LTD HARARE ZIMBABWE	c92018e2-8e8d-487f-b88f-3d9b105e54b5	{1}
1b848aff-9ec6-4515-84da-1a320bd474dd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOXSYN	MULLER & PHIPPS	PHARMANOVA (PVT) LTD HARARE ZIMBABWE	10d666f6-3174-4fb6-9727-a665079ef961	{5,10,30,450}
6c111ba5-8afd-4cf3-959a-221a1c01c70f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE	CIPLA LTD	CIPLA LIMITED (GOA UNIT VII) GOA INDIA	ce24234c-914a-4630-9314-92fad2d7d133	{50,300,300}
5b79b04d-4668-49c4-a9eb-a49666cb8081	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ACYZOX	BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED	BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED AHMEDABAD INDIA	ea136d0f-5c00-4c0a-b410-dfc49f448b94	{25}
83a00914-5cd5-4bb6-92c6-fd9eba853514	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BIO-CIMETIDINE	BIOTECH LABS PTY LTD	LEK PHARMACEUTICAL  ; CHEMICAL WORKS  SLOLVENIA	01dc74c0-b9f5-4cae-8fd8-4269aa9029e6	{200}
4614a72a-b7e5-469a-bc98-5140268af5ca	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AVIRANZ	SUN PHARMACEUTICAL INDUSTRIES LIMITED	SUN PHARMACEUTICAL INDUSTRIES LIMITED PAONTA SAHIB INDIA;  SUN PHARMACEUTICAL INDUSTRIES LTD DEWAS INDIA	ab65b23d-432e-4ec0-b28b-4bfb68ad955b	{600}
3d3c2e54-0901-488f-9ad4-3528e1c2eee6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMOXEN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE;  MILAN LABORATORIES (PVT) LTD PANVEL INDIA	17709d51-224c-4091-80fd-5b0a6fcf56db	{250}
e49cc0a5-e9a3-432d-a34b-d3b6db7fbaae	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PONSTAN	PFIZER LABORATORIES (PTY) LTD	WARNER-LAMBERT (PTY) LTD  SOUTH AFRICA	3d28bdae-7104-43f7-9db9-1a5235d9b016	{50}
35fd5852-aef5-4df9-ae71-4cb22fd84520	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ARTHREXIN	PHARMACARE LIMITED	LENNON LTD PORT ELIZABETH SOUTH AFRICA	5cefd1fe-0b0b-4963-aafa-76b7eea27327	{100}
198da5e1-682c-4c48-bd89-26630b420e1c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ATOREG 20	MYLAN PHARMACEUTICALS PVT LTD	AIZANT DRUG RESEARCH SOLUTIONS PVT LTD HYDERABAD INDIA	ffc1f62b-73a0-470f-bc62-54ff54b22841	{20}
135710a2-9a18-447a-acae-a566a9840566	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	BIO-CIMETIDINE	BIOTECH LABS PTY LTD	LEK PHARMACEUTICAL  ; CHEMICAL WORKS  SLOLVENIA	01dc74c0-b9f5-4cae-8fd8-4269aa9029e6	{400}
51426897-73dc-4630-979d-a4faeef225c4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EFAMAT	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	ab65b23d-432e-4ec0-b28b-4bfb68ad955b	{600}
3a4526eb-f8aa-4ff7-8d86-7a1f3a181a4d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMOXEN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	17709d51-224c-4091-80fd-5b0a6fcf56db	{500}
8dd5da3c-afa1-4a4b-94db-68995696ffb0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADCO-PIROXICAM	ADCOCK INGRAM LIMITED	ADCOCK INGRAMS SA (PTY) LTD JOHANNESBURG SOUTH AFRICA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	4cbc216d-af64-4029-bfd7-453fdb7af336	{10}
08ec8ae5-78b2-493f-8cab-1e9f62a84f4d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VARISTAN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	3d28bdae-7104-43f7-9db9-1a5235d9b016	{50}
2ff7b42b-3d37-4d96-9984-3770f74186c5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADCO-WINLOMYLON	ADCOCK INGRAMS SA (PTY) LTD	ZIMBABWE PHARMACEUTICALS HEALTHCARE BULAWAYO ZIMBABWE;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA;  ADCOCK INGRAM LTD GERM SOUTH AFRICA;  PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA	2f112f18-f03a-470f-8dc0-79ca4df78f76	{250}
3a91667f-f405-46ef-ae22-199138554a18	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LIPITAS 20	INTAS PHARMACEUTICALS LTD	INTAS PHARMACEUTICALS LTD AHMEDABAD INDIA;  INTAS PHARMACEUTICALS LTD UTTARAKHAD INDIA	ffc1f62b-73a0-470f-bc62-54ff54b22841	{20}
fe4d8594-13c8-4c50-8041-830937a770f3	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INDOMETHACIN	UMEDICA	UMEDICA LABORATORIES PVT. LTD VAPI INDIA	535467b6-a7b2-4e16-b5cc-305183815d6e	{25}
b0c12f2f-7de3-4d54-a0bf-68b5312ba6dd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CIMETIDINE 400 FC	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	01dc74c0-b9f5-4cae-8fd8-4269aa9029e6	{400}
1bd0ea06-e03b-4121-b9aa-d42204fc32f9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EFAVIR	CIPLA LTD	CIPLA LTD PUNE INDIA;  CIPLA LIMITED (GOA UNIT VII) GOA INDIA;  CIPLA LTD MUMBAI INDIA	ab65b23d-432e-4ec0-b28b-4bfb68ad955b	{600}
36133df2-1fc2-447b-8f26-1e104b34c944	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DOLUTEGRAVIR; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE	LAURUS LABS LIMITED	LAURUS LABS LIMITED ANDHRA PRADESH INDIA	cea04e93-d7b5-49d4-bdf9-aded6b154840	{50,300,300}
6a2f5e27-7b47-452c-93bb-9b83f7085d9b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IMOX	IPCA LABORATORIES LIMITED	IPCA LABORATORIES LIMITED MUMBAI INDIA	17709d51-224c-4091-80fd-5b0a6fcf56db	{250}
7724d91a-d382-4d07-b5a1-bb8141a94176	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ROXICAM	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	4cbc216d-af64-4029-bfd7-453fdb7af336	{10}
fa3ccbc4-fc64-43eb-ac6f-9cf8c0896614	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	URIDIX	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	2f112f18-f03a-470f-8dc0-79ca4df78f76	{250}
0341a639-8e9f-48f8-b432-1563c98bae3e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LIPITOR	PFIZER LABS PTY LTD	GOEDECKE AG FREIBURG GERMANY;  WARNWR-LAMBERT LITITZ PENNSYLVANIA	ffc1f62b-73a0-470f-bc62-54ff54b22841	{10}
7c5a9c00-7171-4bc9-b4d2-688080329ac8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ALFOXAN 250	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	cfd68b40-dad4-476c-beea-778cc72bc763	{250}
03d1af4e-aa56-4833-898e-272b7fb0b6e0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INDOMETHACIN	STRIDES ARCOLAB	STRIDES EMERGING MARKETS PRIVATE LIMITED [SEMPL] BANGALORE INDIA	535467b6-a7b2-4e16-b5cc-305183815d6e	{25}
b210b7d4-9f57-4643-a23e-6c32b6543fbf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADCO-ZIDOVUDINE	ADCOCK INGRAM LIMITED	ADCOCK INGRAM LTD GERM SOUTH AFRICA;  ADCOCK INGRAM LTD JOHANNESBURG SOUTH AFRICA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	1e7e6e76-5562-4265-a53d-8892927bce6d	{300}
4152cdf6-ddb0-4c4a-aa9c-cabf9ddcb41d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EFAVIRENZ	SHANGHAI DESNO BIO-PHARMACEUTICAL CO., LTD	SHANGHAI DESNO BIO-PHARMACEUTICAL CO., LTD SHANGAI CHINA	ab65b23d-432e-4ec0-b28b-4bfb68ad955b	{600}
d334eb9b-1465-452a-95d6-d9d7fcd4c45f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IMOX	IPCA LABORATORIES LTD	IPCA LABORATORIES LTD SILVASSA INDIA	17709d51-224c-4091-80fd-5b0a6fcf56db	{500}
6663f4e2-05e5-44ff-92bf-adf1f545c646	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ROXICAM	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	4cbc216d-af64-4029-bfd7-453fdb7af336	{20}
6ab55528-ca3b-4c6d-b5f6-a9456eda2481	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADDAVEN	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI NORGE AS HALDEN NORWAY	5e9a17f7-949c-4980-a905-e982419bd66f	{10.5,17.29,19.79,102.3,540}
92d138fe-982c-4f1d-bac3-3012ae59b701	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LIPITOR	PFIZER LABS PTY LTD	GOEDECKE AG FREIBURG GERMANY;  WARNWR-LAMBERT LITITZ PENNSYLVANIA	ffc1f62b-73a0-470f-bc62-54ff54b22841	{20}
d3dc3616-d9ef-42a4-a4d7-5cbe4fd039cb	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PONSTAN	PFIZER LABORATORIES (PTY) LTD	JOHNSON  ; JOHNSON (PVT) LTD CAPETOWN SOUTH AFRICA;  GOEDECKE AG FREIBURG GERMANY	cfd68b40-dad4-476c-beea-778cc72bc763	{250}
c4eee706-7164-4d31-ac3a-05f3f114f42e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NALIDIXIC ACID	FDC LIMITED	FDC LTD SALCETTE INDIA	56776bd0-998b-46fa-9cc6-656ed0e225b0	{500}
512341a4-2b1d-477e-a8ab-c2497a449c92	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INDOMETHACIN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	535467b6-a7b2-4e16-b5cc-305183815d6e	{25}
f0db7d14-01af-4dd5-bc09-8d7d607780c5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZIDO-H 300	HETERO LABS LTD	HETERO DRUGS LTD HYDERABAD INDIA;  HETERO LABS LTD HYDERABAD INDIA	1e7e6e76-5562-4265-a53d-8892927bce6d	{300}
c0f7bda3-3836-4b1a-bdb1-783c4279ed48	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EFAVIRENZ	STRIDES ARCOLAB LTD	STRIDES ARCOLAB LTD BANGALOR INDIA	ab65b23d-432e-4ec0-b28b-4bfb68ad955b	{200}
c8151e7a-e7e1-4b1b-9738-d206099151a1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MEDOMOX	MEDOPHARM	MEDOPHARM MADRAS INDIA	17709d51-224c-4091-80fd-5b0a6fcf56db	{500}
f1a98b1c-d627-4b93-9c87-7f90bcc4d83c	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ROXITAN 20	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	4cbc216d-af64-4029-bfd7-453fdb7af336	{20}
35164d15-5c01-41e3-bb58-dea211b6ffd0	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LIPOFIX-20	BAL PHARMA	BAL PHARMA BANGALORE INDIA;  BAL PHARMA LTD PANTNAGAR INDIA	ffc1f62b-73a0-470f-bc62-54ff54b22841	{20}
e1c31bea-6340-4284-a38d-5ec96f6640c9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VARISTAN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	cfd68b40-dad4-476c-beea-778cc72bc763	{250}
91834d80-eec4-49c4-a78c-56f2cf5e8f10	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ADRENALINE (EPINEPHRINE)	MACARTHYS LABORATORIES T/A MARTINDALE PHARMA LIMITED	MARTINDALE PHARMACEUTICALS T/A MARTINDALE PHARMA ROMFORD UNITED KINGDOM	19e0610c-586e-494b-8257-8ef4c112a494	{1}
ca2f23e6-bf95-4c72-9b16-a16d76c6c3dd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NOVADYST	PHARMANOVA (PVT) LTD	PHARMANOVA (PVT) LTD HARARE ZIMBABWE	56776bd0-998b-46fa-9cc6-656ed0e225b0	{500}
1d02462b-474b-43f5-870d-4577aabfe0c7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	INDOMETHACIN	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  ZIMBABWE PHARMACEUTICALS HEALTHCARE BULAWAYO ZIMBABWE	535467b6-a7b2-4e16-b5cc-305183815d6e	{25}
e33334e2-e13a-4e2c-97c2-4e88ffd30ce4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZIDOVUDINE	CAPS PVT LTD	""	1e7e6e76-5562-4265-a53d-8892927bce6d	{300}
b66256ab-3df1-4b66-b068-19653fec1bcf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EFAVIRENZ	STRIDES ARCOLAB LTD	STRIDES ARCOLAB LTD BANGALOR INDIA	ab65b23d-432e-4ec0-b28b-4bfb68ad955b	{600}
063d2bca-d0b7-4cdc-8d2a-6a41aa765b3f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MILOXY 500	MILAN LABORATORIES	MILAN LABS PVT LTD KAMOTTE, PANYEL INDIA	17709d51-224c-4091-80fd-5b0a6fcf56db	{500}
f9269af4-984b-44f4-a6e8-e4c38c403e34	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	STORVAS 10	RANBAXY LABS LTD	RANBAXY LABS LTD DEWAS INDIA	ffc1f62b-73a0-470f-bc62-54ff54b22841	{10}
