id	created_at	updated_at	licence_number	name	licensee	address	town	expiry_date	premises_types
bb0d9ddd-3644-4725-9575-d78123f05b71	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P2010-2024	BESTZONE PHARMACY	BESTZONE (VT) LTD	SHOP 1, GORLON HOUSE 7 JASON MOYO AVE	HARARE	2025-02-28	Pharmacy located in the CBD
f331a349-b9ea-4490-bcad-872ec2e7e04a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1294-2024	BESTZONE PHARMACY	BESTZONE (PVT) LTD	70 ROBERT MUGABE ROAD	HARARE	2025-10-31	Pharmacy located in the CBD
6999c467-42fc-47bb-a0f5-81b2914509d5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1514-2024	BESTZONE PHARMACY	BESTZONE PHARMACY	56 NELSON MANDELA	HARARE	2025-07-31	Pharmacy located in the CBD
cc2d1d5a-9cfa-4d3c-b512-5fbcbfca8786	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1575-2024	BESTZONE PHARMACY	BESTZONE (PVT) LTD	141 MBUYA NEHANDA STREET	HARARE	2025-01-31	Pharmacy located in the CBD
904eb8b1-c1d9-4c5e-b344-67de689c02b5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1518-2024	BESTZONE PHARMACY	BESTZONE (PVT) LTD	749 BORDER GEZI AVENUE	BINDURA	2025-01-31	Pharmacy located in the CBD
e0bd16bc-6a82-460f-b2c5-da2078964b0f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1299-2024	BESTZONE PHARMACY	BESTZONE (PVT) LTD	52 ROBERT. MUGABE ROAD	HARARE	2025-10-31	Pharmacy located in the CBD
055cc2de-e8f6-4d13-b847-4a7fe3bac2fe	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1295-2024	BESTZONE PHARMACY	BESTZONE (PVT) LTD	9 NELSON MANDELA AVENUE	HARARE	2025-05-31	Pharmacy located in the CBD
1ad27873-46b8-498c-a418-a14b58a34a48	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1862-2024	BETHEL PHARMACY	KEVEN MUFUDZA	SHOP 2, STAND 31, MAGAMBA WAY	CHINHOYI	2025-12-31	Pharmacy in any other location
e1d485c7-de29-4dcc-bd77-0cd8f356acc0	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1402-2024	BETTER LIFE PHARMACY	TENUEL (PVT) LTD	STAND NO. 3086/11	KWEKWE	2025-10-31	Pharmacy in any other location
d48d3ca5-a795-4985-b9d1-1113c10a6e7b	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0184-2023	BIKITA MINERALS (PVT) LIMITED	BIKITA MINERALS	GLEN CLOVA FARM, MASVINGO-MUTARE ROAD	MASVINGO	2024-09-30	Clinics: Class C
e4477f1b-c8ac-4801-a543-e973f6051a49	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0064-2023	BINDURA UNIVERSITY CLINIC	BINDURA UNI. OF SCIENCE EDUCATION	1 CHIMURENGA RD, OFF TROJAN MINE RD	BINDURA	2024-09-30	Clinics: Class B
0d0b52eb-a3b7-4fcb-abab-291dbe6541f8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0141-2024	BIOPHARM PVT LTD	BIOPHARM (PVT) LTD	43 HIGHFIELD ROAD	HARARE	2025-03-31	Wholesalers
532111aa-6870-46fe-93d8-36fae0febbb9	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0167-2024	BIORAY	BIORAY (PVT) LTD	UNIT 4, 9 CONALD ROAD GRANITESIDE	HARARE	2025-03-31	Wholesalers
1d9a56c2-8973-40eb-9d7b-71a435e86ef4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0026-2023	BIRCHENOUGH BRIDGE FAMILY SURGERY	RUMBIDZAI MUSVOSVI	STAND 184	BIRCHENOUGH	2024-06-30	Dispensing medical practice
f6af87d2-b78f-46ce-9352-0df0df387915	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P0795-2024	BIRCHENOUGH BRIDGE PHARMACY	RONETHIA INVESTMENTS (PVT) LTD	191 BIRCHENOUGH BRIDGE	CHIPINGE	2025-04-30	Pharmacy in rural area
e5a292eb-34d6-4ff0-a3e5-e48c43aa1349	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0078-2023	BLANKET MINE (1983) PVT LTD CLINIC	BLANKET MINE (1983) PVT LTD	OLD GWANDA RD	GWANDA	2024-09-30	Clinics: Class B
3875f3ff-ad7d-47c9-b308-cb55f765d363	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P2003-2024	BLUE OCEAN PHARMACY	BLUE OCEAN PHARMACEUTICALS (PVT) LTD	SHOP G02, CORNER ANGWA/KWAME NKURUMAH	HARARE	2025-01-31	Pharmacy located in the CBD
0720946c-2b16-4707-91b0-ced32b60ee4d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0145-2024	BLUE OCEAN Wholesalers	BLUE OCEAN PHARMACEUTICAL (PVT) LTD	SHOP G02 ANGWA CITY CNR ANGWA/KWAME NKURUMA	HARARE	2025-03-31	Wholesalers
38fd170c-e33d-47e1-a637-44cf0620ec95	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1568-2024	BLUELIGHT PHARMACY	BITS SOLUTIONS (PVT) LTD	STAND A2, CHIKONOHONO	CHINHOYI	2025-11-30	Pharmacy in any other location
ce8aff4f-b0ed-483a-8342-1c21f449bcc0	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1787-2024	BLUELIGHT PHARMACY	BITS SOLUTIONS P/L	STAND 11828 RUJEKO	CHINHOYI	2025-11-30	Pharmacy in any other location
1d034ed9-54e0-492e-9e3f-05b7675537d8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0207-2024	BON ACCORD CLINIC	DELTA BEVERAGES (PVT) LTD	NO. 1 BON ACCORD ROAD	BULAWAYO	2024-09-30	Clinics: Class B
61488723-1dc3-44fd-b937-923c3f57c4aa	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1625-2024	BONDA PHARMACY	EXPRESS PHARMACEUTICALS (PVT) LTD	NO 1 BONDA MissION FARM	NYANGA	2025-09-30	Pharmacy in rural area
b7855dfb-4be6-4a57-bdab-222e86dfa82c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1210-2024	BOOTIES MONTAGU PHARMACY	DECRIRE ENTERRISES (PVT LTD	SHOP 7 MONTAGU SHOPPING CENTRE	HARARE	2025-01-31	Pharmacy in any other location
3cd688a3-bc82-4e1a-81e1-a9b4b753723d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1106-2023	BOOTIES PHARMACY	SHAPE PHARMACEUTICALS (PVT) LTD	SHOP NO. 4,86 R.G. MUGABE WAY BTWN 8TH & 9TH AVE	BULAWAYO	2025-12-31	Pharmacy located in the CBD
875f4fc5-b137-427b-9293-e89a8786fd0f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1102-2023	BOOTIES PHARMACY	ELS PHARMACIES (PVT) LTD	1 GOWERO HSE 148 MBUYA NEHANDA ST	HARARE	2025-04-30	Pharmacy in any other location
b65910dc-d58a-4857-8c56-93685dec6c44	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1200-2024	BOOTIES PHARMACY - BULAWAYO	SHUTPEN ENTREPRISES (PVT) LTD	SHOP 104B FORT STREET BTWN 8TH & 9TH AVE	BULAWAYO	2025-03-31	Pharmacy located in the CBD
c053022b-92c5-4a2b-a798-9c17a0aee2cb	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1202-2024	BOOTIES PHARMACY - EASTGATE	SHUTPEN ENTERPRISES (PVT) LTD	SHOP 26 EASTGATE MARKET, R. MUGABE RD	HARARE	2025-01-31	Pharmacy located in the CBD
2acfe104-fead-45dc-a5c9-b18959d913c0	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1203-2024	BOOTIES PHARMACY - FIRST STREET	SHAPE PHARMACEUTICALS (PVT) LTD	56 CNR SPEKE & FIRST STREET SHOP 5	HARARE	2025-07-31	Pharmacy located in the CBD
6dcfbcf5-89ef-4f57-8dda-9bcae6acc244	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1189-2024	BOOTIES PHARMACY - MASVINGO	SHAPE PHARMACEUTICALS (PVT) LTD	STAND NO. 346	MASVINGO	2025-01-31	Pharmacy located in the CBD
0d3de656-2524-4182-8fad-d08ae32abf24	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1191-2024	BOOTIES PHARMACY - MUTARE	SHUTPEN (PVT) LTD	NO 89 HEBERT CHITEPO ROAD	MUTARE	2025-09-30	Pharmacy located in the CBD
5e9b5c49-9a49-46f8-97e2-c4c0a73dd34d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1205-2024	BOOTIES PHARMACY BORROWDALE	MASMAG INVESTMENTS (PVT) LTD	SHOP 10 VILLAGE WALK BORROWDALE	HARARE	2025-02-28	Pharmacy in any other location
30aa83b4-41c2-42c3-af8e-e3887b91e347	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1190-2024	BOOTIES PHARMACY WESTGATE	MASMAG INVESTMENTS (PVT) LTD	SHOP MP013 WESTGATE SHOPPING CENTRE	HARARE	2025-03-31	Pharmacy in any other location
c6bcf5f9-bfe3-49eb-b40c-947f10a4431d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	H01-P0026-2024	BORROWDALE PVT HOSP & CRITICAL CARE	BORROWDALE CRITICAL CARE	1 WENHAM CLOSE BORROWDALE	HARARE	2025-05-31	Hospital pharmacies
2c0ee3c3-41c4-437f-bd74-8df6a6e992c7	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1397-2024	BR PHARMACY	BLES RAN INVESTMENTS	73B ASHOKA BUILDING LOBENGULA STREET	BULAWAYO	2025-06-30	Pharmacy in any other location
a58067b9-6ee7-46b3-9f63-74f8ba3b4b1d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1398-2024	BR PHARMACY- HYPER	BLES RAN INVESTMENTS	SHOP NO 5 ATHOL BLD 118 FORT STREET	BULAWAYO	2025-06-30	Pharmacy in any other location
534c59a8-2c5a-42ad-aa06-9939325cf4e3	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P0000-2024	BREENYMART PHARMACY	BREENYMART (PVT) LTD	1715 WADZANAYI SHOPPING CENTRE	SHAMVA	2025-11-30	Pharmacy in rural area
968f6786-c2a6-49ed-b36e-f1d6af0ff96b	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1937-2024	BRICE PHARMACY	BRICE VISION BUS. CORPORATIO	SHOP NO. 120 CBD	KWEKWE	2025-10-31	Pharmacy in any other location
d2735f30-3d4d-4873-9e70-7ce5db454c89	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1890-2024	BRICE PHARMACY	BRICE VISION PBC	6878 MKOBA 6	534	2025-07-31	Pharmacy in any other location
8777c013-c7f8-47af-b97a-21835d76d5d5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1976-2024	BRIGHT PHARMACY - CHIVHU	MORCY HEALTH CARE	352 MAIN STREET	CHIVHU	2025-02-28	Pharmacy in any other location
934f73e7-3b3f-4811-a240-e163de9d6b53	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P0182-2024	BRUCE PHARMACY	GRANNIWELL NHEMA (PBC)	STAND NO.185	0	2025-02-28	Pharmacy in rural area
75bb458f-3021-400e-830f-c04f6d6869ca	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1321-2024	BUDIRIRO PHARMACY	LENAP TRADING (PVT) LTD	SHOP 1 9195 BUDIRIRO 5, BUDIRIRO	HARARE	2025-10-31	Pharmacy in any other location
c935d631-deac-42cf-926b-50ad9e56c994	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1445-2024	BULAWAYO CENTRE PHARMACY	TARADALE INVESTMENTS P/L	SHOP 56 BULAWAYO CENTRE 94 MAIN STREET	BULAWAYO	2025-02-28	Pharmacy in any other location
f24cac0d-3fc5-40cf-b808-2d1ca67a51d9	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0178-2023	BULAWAYO MINING COMPANY	BULAWAYO MINING COMPANY	UMZINGWANE DISTRICT	BULAWAYO	2024-09-30	Clinics: Class B
71aba19a-6a08-4a90-a3c5-cbb642f145e3	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1350-2024	BULAWAYO ONCOLOGY PHARMACY	HARARE ONCOLOGY PHARMACY (PVT) LTD	12-9TH AVENUE, SHOP 1 RHODES BLD	BULAWAYO	2025-05-31	Pharmacy located in the CBD
a16f9ab6-1311-46f7-aa7a-e1ce05adbd08	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1242-2024	C.G. PHARMACY	CAROLINE AND GODFREY PHARMACY	B16-17 1A MERSEY BLD, PARKTOWN WATERFALLS	HARARE	2025-02-28	Pharmacy in any other location
a7ba2bd4-4df8-4278-824b-465fd9a7e1f2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0159-2023	CALUNDIKE EXPORTS CLINIC	CALUNDIKE EXPORTS (PVT) LTD	171 MUPFUTI ROAD	RUWA	2024-09-30	Clinics: Class B
9208ae0a-b761-4c0b-ab71-337cddb7f8a2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1300-2024	CAPITAL PHARMACY	CAPITAL PHARMACEUTICALS (PVT) LTD	219 CHIRODZERO BUSS CENTRE	DOMBOSHAWA	2025-03-31	Pharmacy in any other location
26a627ca-9018-4f49-bf56-8ceed36612eb	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1306-2024	CAPITAL PHARMACY - RETREAT	CAPITAL PHARMACEUTICALS (PVT) LTD	1934 RETREAT TOWNSHIP	HARARE	2025-02-28	Pharmacy in any other location
af64a65d-fdf1-4c14-8c58-94ccaa238287	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1717-2024	CARDINAL HEALTHCARE PHARMACY	CARDINAL HEALTHCARE PHARMACY P/L	STD 1746 RUNYARARO SHOPS	RUWA	2025-06-30	Pharmacy in any other location
14be8781-3e83-4797-9196-f88570c4c6fc	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P0170-2024	CAREFIRST PHARMACY	CAREFIRST PHARMACY (PVT) LTD	SHOP NO 5 NGENA COMPLEX	MBERENGWA	2025-02-28	Pharmacy in any other location
17beb25d-ab97-40da-87ef-d4af67bd841b	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1571-2024	CAREFIRST PHARMACY	CAREFIRST PHARMACY (PVT) LTD	NO. 106 MAINGE STREET	KADOMA	2025-01-31	Pharmacy located in the CBD
d8e701e1-7af7-4aca-9c48-107fc4136948	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1539-2024	CARELINK PHARMACY - HWANGE	PROXIMA HEALTH (PVT) LTD	2111 EMPUMALANGA	HWANGE	2025-10-31	Pharmacy in any other location
111302e6-b9a1-40b0-81ce-d5b1f6d51a9c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1400-2024	CAREMARK PHARMACY	CAREMARQUE (PVT) LTD	STAND 60 NGUNDU BUSINESS CENTRE	NGUNDU	2025-12-31	Pharmacy in rural area
2916c03b-dfde-43c9-bba9-fa942c5660e7	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1566-2024	CAREMART PHARMACY	CAREMART PHARMACY (PVT) LTD	SHOP 2 KAMFINSA ARDACE ARCTURUS RD	HARARE	2025-12-31	Pharmacy in any other location
d69d9aac-c4d5-4b78-a7ac-088b87023a30	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1537-2024	CAREPOINT PHARMACY	CAPROMED (PVT) LTD		HARARE	2025-02-28	Pharmacy located in the CBD
c15efb84-e7ab-471b-8195-2845cee51d61	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1543-2024	CAREPOINT PHARMACY	CAPROMED (PVT) LTD	STD 2363, 29 SPEKE AVENUE CNR J. NYERERE ST	HARARE	2025-08-31	Pharmacy located in the CBD
83685774-4641-4307-bdda-4dac65085595	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1835-2024	CAREPOINT PHARMACY	CAPROMED (PVT) LTD	STD 487A CNR CHINHOYI ST & R. MUGABE ST	HARARE	2025-01-31	Pharmacy located in the CBD
cbcfcb24-55aa-4c93-90cc-539f5964e1c1	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1227-2024	CAREWELL PHARMACY	CAREWELL PHARMACY (PVT) LTD	146 MBUYA NEHANDA ST	HARARE	2025-01-31	Pharmacy located in the CBD
1319ba94-a74b-4bd6-b648-3ba0e71de60d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1510-2024	CAREWELL PHARMACY	CAREWELL PHARMACY (PVT) LTD	LOT 4 KIRKMAN RD, SHOP 3, SANGANAYI INN SHOPS TYNWALD	HARARE	2025-10-31	Pharmacy in any other location
a16ab39d-85ea-478a-b427-ef07c1fa9a1a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1232-2024	CAREWELL PHARMACY- AVONLEA	CAREWELL PHARMACY (PRIVATE) LIMITED	SHOP NO 9A AVONLEA SHOPPING MALL	HARARE	2025-10-31	Pharmacy in any other location
39d7f247-a7c1-43fa-a157-59aa79aa23be	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1817-2024	CAREXPRESS PHARMACY	CAREXPRESS PHARMACY (PVT) LTD	STD NO 3325, 27 K. KAUNDA, SHOP NO.1	HARARE	2025-09-30	Pharmacy in any other location
55268f81-eaa3-4960-bacd-23b748eed815	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1816-2024	CAREXPRESS PHARMACY	CAREXPRESS PHARMACY (PVT) LTD	35 LOBENGULA ROAD SOUTHERTON	HARARE	2025-09-30	Pharmacy in any other location
b666551a-a167-4928-8f2f-aafa537af2f6	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1580-2024	CAREXPRESS PHARMACY	CAREXPRESS PHARMACY (PVT) LTD	57 CENTRAL AVENUE	HARARE	2025-02-28	Pharmacy in any other location
66dc46e0-94ad-43db-8e12-e682d19b730a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I03-P0114-2023	CARNAUD METAL BOX	CARNAUD METAL BOX ZIMBABWE	35/36 AUCKLAND & HIGHFIELD RD, SOUTHERTON	HARARE	2024-09-30	Clinics: Class C
8b05857f-4126-4efd-aab9-765d6cd87bc3	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P0166-2024	CENTENARY PHARMACY	RYMON (PVT) LTD	239 GATU BUSS. CENTRE	CENTENARY	2025-06-30	Pharmacy in rural area
de270954-ed6a-41bb-9892-19f0a1da946e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P04-P1167-2024	CENTRAL RESEARCH PHARMACY	UZ-CTRC-CLINICAL TRIAL UNIT	10 ROUTLEDGE STREET	HARARE	2025-01-31	Pharmacies: Research
9a1c5a89-e22f-465e-a6b9-842df3c0214c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0030-2023	CENTRE FOR DIABETES ZIMBABWE	CENTRE FOR DIABETES ZIMBABWE (PVT) LTD	40 278 SIMBARASHE CLOSE BELVEDERE	HARARE	2024-06-30	Dispensing medical practice
11608bb6-2743-4669-acee-63e9ce6b158d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0033-2023	CENTRE OF DIABETES ZIMBABWE	Dr JOHN C. MANGWIRO	40 278 SIMBARASHE CLOSE, BELVEDERE	HARARE	2024-06-30	Dispensing medical practice
b5a796a0-ca3e-470b-96cb-68dae534e35c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0032-2023	CENTRE OF DIABETES ZIMBABWE	Dr JOHN C. MANGWIRO		HARARE	2024-06-30	Dispensing medical practice
798aeda1-ee06-43d4-b07b-9cb1f29bd939	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P2013-2024	CENTREPOINT PHARMACY	CENTREPOINT PHARMACY (PVT) LTD	148 SAMORA MACHEL AVENUE	HARARE	2025-05-31	Pharmacy in any other location
18540b26-98da-4152-8988-fd4695450704	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1758-2024	CHACHACHA PHARMACY	PHARMACHOICE ZIMBABWE (PVT) LTD	CHACHACHA JUNCTIONMALL NO 85	SHURUGWI	2025-09-30	Pharmacy in any other location
858f0748-5dd7-4736-8f76-639d3574aef8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0027-2023	CHAGONDA E. SURGERY	EDWARD CHAGONDA (Dr)	STD 30/31 GILINGHAM	HARARE	2024-06-30	Dispensing medical practice
dca52500-d5f4-4c76-b2b2-6be81c486d10	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P0266-2023	CHANNEL PHARMACY	CHANNEL PHARMACEUTICALS (PVT) LTD	294 E.D. MNANGAGWA STREET	MASVINGO	2025-08-31	Pharmacy located in the CBD
607d1a99-d3a0-4c12-aef0-065eb761e7fc	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1679-2024	CHARTERBRIDGE PHARMACY	CHARTERBRIDGE INVESTMENTS (PVT) LTD	SHOP 6 STD 5048 37-39 R. MUGABE MTALI T/SHIP	MUTARE	2025-09-30	Pharmacy located in the CBD
8b218051-0906-4979-8b0b-7554b255ec32	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1855-2024	CHECHECHE ANGEL PHARMACY	KRYSTAL CLEAR INCORPORATED PLTD	STAND 354 CHECHECHE GROWTH POINT	CHECHECHE	2025-06-30	Pharmacy in any other location
b607dd4a-95d5-4fad-b63d-12281cf35df9	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1628-2024	CHEMAYDE PHARMACY	CHEMAYDE PHARMACY (PVT) LTD	15 WINDEMERE LODGE, MAZOWE STREET	HARARE	2025-01-31	Pharmacy in any other location
6949c66f-4326-41c7-b1ab-7f8f79bfe2e9	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0156-2024	CHEMs AFRICA	CHEMs AFRICA (PVT) LTD	10 SPUN RD ADBENNIE	HARARE	2025-06-30	Wholesalers
99415b7c-c93b-4fda-9069-8007290c81c5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0208-2024	CHIBONDO CLINIC.	ZESA POWER COMPANY	302 CHIBONDO	HWANGE	2024-09-30	Clinics: Class B
3d58037d-98d2-4c40-8161-303a5f1b2322	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0205-2024	CHIBUKU BREWERIES	DELTA BERVERAGES (PVT) LTD	10 SEKE MUTEMA	CHITUNGWIZA	2024-09-30	Clinics: Class B
7dcbe442-9402-43e5-a893-f805a63b79e8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1506-2024	CHIKOMBEDZI PHARMACY	CHIKOMBEDZI PHARMACY	383	CHIREDZI	2025-02-28	Pharmacy in rural area
ade98ed3-51e2-49cb-9ffd-c0986c22a4cd	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1595-2024	CHIKONOHONO COMMUNITY PHARMACY	SANTIAGO PHARMACIES (PVT) LTD	SHOP 2 PFUNGWADZAKANAKA SHOPS, CHIKONOHONO	CHINHOYI	2025-08-31	Pharmacy in any other location
3d08a37c-194d-4ad3-928f-206adf29365f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1665-2024	CHIMANIMANI PHARMACY	CHIMANIMANI PHARMACY (PVT) LTD	SHOP 15B NHEDZIWA BUSINESS CENTRE	CHIMANIMANI	2025-07-31	Pharmacy in any other location
ac99104a-5f55-4a1a-9489-d242b8920780	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1490-2024	CHIMHANDA PHARMACY	PITTSBURGH TRADING PBC	STAND NO. 407 CR	RUSHINGA	2025-02-28	Pharmacy in any other location
ed3fc4fd-dc7f-449b-96ef-1a71d8aa29ea	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1491-2024	CHIMHANDA PHARMACY	PITTSBURGH TRADING PBC	STD NO 407 CR	RUSHINGA	2025-02-28	Pharmacy in any other location
80e05458-6b5d-4c33-be43-911818382df6	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0039-2023	CHIMUKA ACRUM (UMVOMVO POLYCLINIC)	CHIMUKA ACRUM Dr	24024 KAGUVI SHOPPING CENTRE	520	2024-06-30	Dispensing medical practice
daa311b5-9562-4482-a79e-fc08f1ed9027	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1700-2024	CHINHOYI RANK PHARMACY	FAREPLAN ENTEPRISES (PVT) LTD	STAND 15 SHOP 3	CHINHOYI	2025-01-31	Pharmacy in any other location
927b0240-45b6-407e-89f8-ba496a673fd5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1293-2024	CHINHOYI STREET PHARMACY	HEMABEN INVESTMENTS (PVT) LTD	151 CHINHOYI STREET	HARARE	2025-09-30	Pharmacy located in the CBD
be73ace2-f17c-4613-a318-859bc46ef268	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1772-2024	CHINHOYI TOWN PHARMACY	FAREPLAN ENTERPRISES (PVT) LTD	SHOP 2 STAND 3 ROBSON MANYIKA AVENUE	CHINHOYI	2025-04-30	Pharmacy in any other location
4720eac8-c9d0-4d48-9406-54f5dc8ab4e9	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1374-2024	CHINHOYI TOWN PHARMACY	FAREPLAN ENTERPRISES (PVT) LTD	STD NO6 SHOP NO 3 DILMITIS TRUST BLD	CHINHOYI	2025-01-31	Pharmacy in any other location
bdd73375-d51e-4e57-b675-ef230f3bb4c8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0224-2024	CHINHOYI UNIVERSITY OF TECHNOLOGY	CHINHOYI UNIVERSITY OF TECHNOLOGY	CHINHOYI UNIVERSITY	CHINHOYI	2025-04-30	Clinics: Class B
