id	name	term_icd9_code	term_icd9_text	consumer_name	is_procedure	info_link_href	info_link_text	created_at	updated_at
c_4286	Cleft lip/pal surgery			Cleft lip/pal surgery	t	http://www.nlm.nih.gov/medlineplus/ency/article/002979.htm	Cleft lip and palate repair	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10457	Retinoblastoma	190.5	Malignant neoplasm of retina	Retinoblastoma	f	http://www.nlm.nih.gov/medlineplus/eyecancer.html	Eye Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9948	Epidermal inclusion cyst	706.2	Sebaceous cyst	Epidermal inclusion cyst	f	http://www.nlm.nih.gov/medlineplus/skinconditions.html	Skin Conditions	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8327	Familial Mediterranean fever	277.30	Amyloidosis, unspecified	Familial Mediterranean fever	f	http://www.nlm.nih.gov/medlineplus/ency/article/000363.htm	Familial Mediterranean fever	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2967	Otorrhea	388.69	Other otorrhea	Ear drainage (otorrhea)	f	http://www.nlm.nih.gov/medlineplus/ency/article/003042.htm	Ear discharge	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_17654	Atten deficit hyperactivity disorder	314.01	Attention deficit disorder of childhood with hyperactivity	Attention deficit hyperactivity disorder (ADHD/ADD)	f	http://www.nlm.nih.gov/medlineplus/attentiondeficithyperactivitydisorder.html	Attention Deficit Hyperactivity Disorder	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_20229	Liver transplant			Liver transplant	t	http://www.nlm.nih.gov/medlineplus/livertransplantation.html	Liver Transplantation	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_20230	Open heart surgery			Open heart surgery	t	http://www.nlm.nih.gov/medlineplus/ency/article/002950.htm	Heart Surgery	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4347	Gastric obstruction	537.89	Other specified disorders of stomach and duodenum	Gastric obstruction	f	http://www.nlm.nih.gov/medlineplus/stomachdisorders.html	Stomach Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_30573	Asthma - moderate persistent	493.90	Asthma, unspecified type, without mention of status asthmaticus	Asthma - moderate persistent	f	http://www.nlm.nih.gov/medlineplus/asthma.html	Asthma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2901	Insomnia	780.52	Insomnia, unspecified	Insomnia	f	http://www.nlm.nih.gov/medlineplus/ency/article/000805.htm	Sleep Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10656	Parapsoriasis	696.2	Parapsoriasis	Parapsoriasis	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2891	Atrial septal defect	745.5	Ostium secundum type atrial septal defect	Atrial septal defect (ASD)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000157.htm	Atrial septal defect	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8347	Pancreatitis - chronic	577.1	Chronic pancreatitis	Pancreatitis - chronic	f	http://www.nlm.nih.gov/medlineplus/ency/article/000221.htm	Chronic pancreatitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3648	Intrauterine device (IUD)	V45.51	Presence of intrauterine contraceptive device	Intrauterine device (IUD)	t	http://www.nlm.nih.gov/medlineplus/ency/imagepages/17078.htm	Intrauterine device	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_20610	Bioprosthetic heart valve	35.20	Replacement of unspecified heart valve	Bioprosthetic heart valve	f	http://www.nlm.nih.gov/medlineplus/ency/article/002954.htm	Heart valve surgery	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_13435	Erythroblastosis fetalis			Fetal anemia (erythroblastosis fetalis)	f	http://www.nlm.nih.gov/medlineplus/ency/article/001298.htm	Erythroblastosis fetalis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10396	Leiomyosarcoma	171.9	Malignant neoplasm of connective and other soft tissue, site unspecified	Leiomyosarcoma	f	http://www.nlm.nih.gov/medlineplus/ency/article/000916.htm	Leiomyosarcoma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10406	Brenner tumor - malignant	183.0	Malignant neoplasm of ovary	Brenner tumor - malignant	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2717	Pulmonary edema	518.4	Acute edema of lung, unspecified	Pulmonary edema	f	http://www.nlm.nih.gov/medlineplus/lungdiseases.html	Lung Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_1981	Osteoarthritis	715.90	Osteoarthrosis, unspecified whether generalized or localized, involving unspecified site	Osteoarthritis	f	http://www.nlm.nih.gov/medlineplus/osteoarthritis.html	Osteoarthritis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10690	Verruca plana	078.19	Other specified viral warts	Verruca plana	f	http://www.nlm.nih.gov/medlineplus/warts.html	Warts	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10700	Bromhidrosis	705.89	Other specified disorders of sweat glands	Body odor (bromhidrosis)	f	http://www.nlm.nih.gov/medlineplus/sweat.html	Sweat	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9366	Pharyngeal exudates	462	Acute pharyngitis	Pharyngeal exudates	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_13006	Spontaneous abortion	634.90	Spontaneous abortion, unspecified, without mention of complication	Miscarriage	f	http://www.nlm.nih.gov/medlineplus/miscarriage.html	Pregnancy Loss	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10641	Lipogranuloma	709.8	Other specified disorders of skin	Lipogranuloma	f	http://www.nlm.nih.gov/medlineplus/ency/article/001006.htm	Chalazion	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10516	Hepatitis - giant cell	774.4	Perinatal jaundice due to hepatocellular damage	Hepatitis - giant cell	f	http://www.nlm.nih.gov/medlineplus/hepatitis.html	Hepatitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8196	Laryngeal abscess	478.79	Other diseases of larynx, not elsewhere classified	Laryngeal abscess	f	http://www.nlm.nih.gov/medlineplus/throatdisorders.html	Throat Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4868	Vertebrobasilar insufficiency	435.1	Vertebral artery syndrome	Vertebrobasilar insufficiency	f	http://www.nlm.nih.gov/medlineplus/ency/article/001423.htm	Vertebrobasilar circulatory disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8206	Salivary duct stone	527.5	Sialolithiasis	Salivary duct stone	f	http://www.nlm.nih.gov/medlineplus/ency/article/001039.htm	Salivary duct stones	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_26605	Toe strain	845.10	Unspecified site of foot sprain	Toe strain	f	http://www.nlm.nih.gov/medlineplus/footinjuriesanddisorders.html	Foot Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2935	Polyuria	788.42	Polyuria	Polyuria	f	http://www.nlm.nih.gov/medlineplus/ency/article/003146.htm	Urination - excessive volume	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_5397	Coma	780.01	Coma	Coma	f	http://www.nlm.nih.gov/medlineplus/coma.html	Coma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6661	Suspected child abuse	995.50	Child abuse, unspecified	Suspected child abuse	f	http://www.nlm.nih.gov/medlineplus/childabuse.html	Child Abuse	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3954	Hypokalemia	276.8	Hypopotassemia	Potassium - low (hypokalemia)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000479.htm	Hypokalemia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_23103	Angina - recurrent	413.9	Other and unspecified angina pectoris	Angina - recurrent	f	http://www.nlm.nih.gov/medlineplus/angina.html	Angina	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9965	Glaucoma - combined mechanism	365.11	Primary open angle glaucoma	Glaucoma - combined mechanism	f	http://www.nlm.nih.gov/medlineplus/glaucoma.html	Glaucoma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2446	Hepatomegaly	789.1	Hepatomegaly	Hepatomegaly	f	http://www.nlm.nih.gov/medlineplus/ency/article/003275.htm	Hepatomegaly	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_19951	AAA repair			AAA repair	t	http://www.nlm.nih.gov/medlineplus/ency/article/007391.htm	Aortic aneurysm repair - endovascular	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_17204	Major depression - recurrent	296.30	Major depressive disorder, recurrent episode, unspecified degree	Major depression - recurrent	f	http://www.nlm.nih.gov/medlineplus/depression.html	Depression	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2966	Chorioretinitis	363.20	Chorioretinitis, unspecified	Chorioretinitis	f	http://www.nlm.nih.gov/medlineplus/ency/article/001005.htm	Uveitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10500	Berry aneurysm	430	Subarachnoid hemorrhage	Berry aneurysm	f	http://www.nlm.nih.gov/medlineplus/brainaneurysm.html	Brain Aneurysm	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21816	Cutaneous B cell lymphoma	202.00	Nodular lymphoma, unspecified site, extranodal and solid organ sites	Cutaneous B cell lymphoma	f	http://www.nlm.nih.gov/medlineplus/ency/article/001442.htm	Skin cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10240	Acropustulosis - infantile	696.1	Other psoriasis and similar disorders excluding psoriatic arthropathy	Acropustulosis - infantile	f	http://www.nlm.nih.gov/medlineplus/ency/article/003259.htm	Rash - child under 2 years	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8331	Amyotrophic lateral sclerosis	335.20	Amyotrophic lateral sclerosis	Lou Gehrig's disease (amyotrophic lateral sclerosis; ALS)	f	http://www.nlm.nih.gov/medlineplus/amyotrophiclateralsclerosis.html	Amyotrophic Lateral Sclerosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9947	Lichen simplex chronicus	698.3	Lichenification and lichen simplex chronicus	Lichen simplex chronicus	f	http://www.nlm.nih.gov/medlineplus/ency/article/000872.htm	Lichen simplex chronicus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8146	Hartnup disease	270.0	Disturbances of amino-acid transport	Hartnup disease	f	http://www.nlm.nih.gov/medlineplus/ency/article/001201.htm	Hartnup disorder	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8527	Neuroleptic malignant syndrome			Neuroleptic malignant syndrome	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_5093	Circumcision	V50.9	Unspecified elective surgery for purposes other than remedying health states	Circumcision	t	http://www.nlm.nih.gov/medlineplus/circumcision.html	Circumcision	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10042	Postconcussion syndrome	310.2	Postconcussion syndrome	Postconcussion syndrome	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9916	Thoracic spondylosis	721.2	Thoracic spondylosis without myelopathy	Thoracic spondylosis	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2170	Mental retardation	319	Unspecified mental retardation	Mental retardation	f	http://www.nlm.nih.gov/medlineplus/developmentaldisabilities.html	Developmental Disabilities	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2169	Neurosis	300.9	Unspecified nonpsychotic mental disorder	Neurosis	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9855	Hypertension with pregnancy	642.90	Unspecified hypertension complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care	Hypertension with pregnancy	f	http://www.nlm.nih.gov/medlineplus/highbloodpressureinpregnancy.html	High Blood Pressure in Pregnancy	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11095	Alveolar proteinosis	516.0	Pulmonary alveolar proteinosis	Pulmonary alveolar proteinosis (PAP)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000114.htm	Pulmonary alveolar proteinosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11105	Myeloid maturation arrest			Myeloid maturation arrest	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2917	Lymphocytic leukemia - chronic	204.10	Chronic lymphoid leukemia without mention of remission	Chronic lymphocytic leukemia (CLL)	f	http://www.nlm.nih.gov/medlineplus/chroniclymphocyticleukemia.html	Chronic Lymphocytic Leukemia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6703	Hemangioma	228.09	Hemangioma of other sites	Hemangioma	f	http://www.nlm.nih.gov/medlineplus/ency/article/001459.htm	Hemangioma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10441	Giant cell tumor of bone	238.0	Neoplasm of uncertain behavior of bone and articular cartilage	Giant cell tumor of bone	f	http://www.nlm.nih.gov/medlineplus/bonediseases.html	Bone Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6693	Hepatitis exposure	V01.9	Contact with or exposure to unspecified communicable disease	Hepatitis exposure	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_16479	Fasciectomy			Fasciectomy	t			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8181	Reye's syndrome	331.81	Reye's syndrome	Reye's syndrome	f	http://www.nlm.nih.gov/medlineplus/reyesyndrome.html	Reye Syndrome	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_18009	Median neuropathy	354.0	Carpal tunnel syndrome	Median neuropathy	f	http://www.nlm.nih.gov/medlineplus/carpaltunnelsyndrome.html	Carpal Tunnel Syndrome	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11077	Arteriosclerosis	440.9	Generalized and unspecified atherosclerosis	Arteriosclerosis	f	http://www.nlm.nih.gov/medlineplus/atherosclerosis.html	Vascular Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_18010	Ulnar neuropathy	354.2	Lesion of ulnar nerve	Ulnar neuropathy	f	http://www.nlm.nih.gov/medlineplus/ency/article/000789.htm	Ulnar nerve dysfunction	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8147	Fanconi syndrome	270.0	Disturbances of amino-acid transport	Fanconi syndrome	f	http://www.nlm.nih.gov/medlineplus/ency/article/000333.htm	Fanconi syndrome	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_7575	Hypothermia	991.6	Hypothermia	Body temperature - low (hypothermia)	f	http://www.nlm.nih.gov/medlineplus/hypothermia.html	Hypothermia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8164	Cystic fibrosis	277.00	Cystic fibrosis without mention of meconium ileus	Cystic fibrosis (CF)	f	http://www.nlm.nih.gov/medlineplus/cysticfibrosis.html	Cystic Fibrosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8223	Hematuria - gross	599.7	Hematuria	Visible blood in urine (gross hematuria)	f	http://www.nlm.nih.gov/medlineplus/ency/article/003138.htm	Urine - bloody	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9982	Trochlear nerve palsy	378.53	Fourth or trochlear nerve palsy	Trochlear nerve palsy	f	http://www.nlm.nih.gov/medlineplus/neurologicdiseases.html	Neurologic Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2510	Colonic volvulus	560.2	Volvulus	Twisted colon (volvulus)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000260.htm	Intestinal obstruction	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2509	Colitis - ischemic	557.9	Unspecified vascular insufficiency of intestine	Colitis - ischemic	f	http://www.nlm.nih.gov/medlineplus/ency/article/000258.htm	Ischemic colitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_20707	Necrotizing enterocolitis			Necrotizing enterocolitis	f	http://www.nlm.nih.gov/medlineplus/ency/article/001148.htm	Necrotizing enterocolitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3562	Toxicity - digitalis	972.1	Poisoning by cardiotonic glycosides and drugs of similar action	Toxicity - digitalis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000165.htm	Digitalis toxicity	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11556	Hyperlipoproteinemia (type V)			Hyperlipoproteinemia (type V)	f	http://www.nlm.nih.gov/medlineplus/cholesterol.html	Cholesterol	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_26598	Finger pain	729.5	Pain in limb	Finger pain	f	http://www.nlm.nih.gov/medlineplus/ency/article/003248.htm	Finger pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_26608	Finger sprain	842.10	Sprain of unspecified site of hand	Finger sprain	f	http://www.nlm.nih.gov/medlineplus/sprainsandstrains.html	Sprains and Strains	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10320	Tubular adenocarcinoma	199.1	Other malignant neoplasm of unspecified site	Tubular adenocarcinoma	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10319	Adenoma - tubular	229.9	Benign neoplasm of unspecified site	Adenoma - tubular	f	http://www.nlm.nih.gov/medlineplus/cancer.html	Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_22009	Tonsillitis - acute	463	Acute tonsillitis	Tonsillitis - acute	f	http://www.nlm.nih.gov/medlineplus/tonsilsandadenoids.html	Tonsils and Adenoids	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4227	Hyperplastic marrow	289.9	Unspecified diseases of blood and blood-forming organs	Bone marrow - overactive (hyperplastic)	f	http://www.nlm.nih.gov/medlineplus/bonemarrowdiseases.html	Blood and Blood Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_16147	Knee arthroplasty - total			Knee arthroplasty - total	t	http://www.nlm.nih.gov/medlineplus/kneereplacement.html	Knee Replacement	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4732	Anemia - myelophthisic	285.8	Other specified anemias	Anemia - myelophthisic	f	http://www.nlm.nih.gov/medlineplus/anemia.html	Anemia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4168	Oophorectomy			Oophorectomy	t			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_19940	Vertebral burst fracture			Vertebral burst fracture	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10385	Histiocytoma - atypical fibrous	238.1	Neoplasm of uncertain behavior of connective and other soft tissue	Histiocytoma - atypical fibrous	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10613	Granuloma annulare	695.89	Other specified erythematous conditions	Granuloma annulare	f	http://www.nlm.nih.gov/medlineplus/ency/article/000833.htm	Granuloma annulare	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_19098	Jejunostomy tube			J-type feeding tube placement	t	http://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000181.htm	Jejunostomy feeding tube	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10691	Verruca plantaris	078.19	Other specified viral warts	Plantar wart (verruca plantaris)	f	http://www.nlm.nih.gov/medlineplus/warts.html	Warts	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_23369	Lower leg/knee instability	718.86	Other joint derangement, not elsewhere classified, involving lower leg	Lower leg/knee instability	f	http://www.nlm.nih.gov/medlineplus/ency/article/003187.htm	Knee pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_23370	Shoulder instability	718.81	Other joint derangement, not elsewhere classified, involving shoulder region	Shoulder instability	f	http://www.nlm.nih.gov/medlineplus/shoulderinjuriesanddisorders.html	Shoulder Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
