id	created_at	updated_at	generic_name
0d66c937-0860-4c5a-a59d-ddfeba6fa4d6	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SODIUM BICARBONATE; DILL OIL
94dd512f-9608-4add-b4fa-e7e5d3fee345	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAPSICUM; CLOVE OIL; BENZOIN; STORAX; TOLUBALSAM
50663e22-97d7-4efb-85ed-88d87b12042b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LERCANIDIPINE HYDROCHLORIDE
56057976-8393-43ae-9a4c-c9ef1fc3fc9b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DONEPEZIL HYDROCHLORIDE
f910cd58-3762-4e69-b4ee-50e8cb7c8145	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LISINOPRIL
b5e077f5-2c3a-41cd-9e12-575a0dc5686d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SODIUM VALPROATE
f5e14580-33fa-4b2c-9db5-d1fc6aaf98f9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TORSEMIDE
f39192c2-8439-4acd-bc44-c4ccf8d7dae4	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ATRACURIUM BESYLATE
eec1e5ab-d2f6-4fc0-ba96-d0bd0b67158f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TRAVOPROST
85eb50af-4934-48a6-87ca-6d0bb0fdaf80	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TUBERCULLIN PPD RT23 SS
edc7d790-26d1-4327-8c41-3aeb662188bc	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TYPHOID VACCINE-VI CAPSULAR POLYSACCHARIDE
456ade35-502e-49d3-83d0-ad3fa2b8c91a	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	IOPROMIDE
ed3a23b5-d3d3-4c15-8645-d7588a5b3eed	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SACUBITRIL; VALSARTAN
ab2e60ac-ba64-4775-9133-ba1466691d8d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NITROFURANTOIN
cebfde93-2f90-465e-b091-789854d50433	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MEGLUMINE AMIDOTRIZOATE; SODIUM AMIDOTRIZOATE
d3e1558d-ac42-4ce2-9376-26ef8df467a9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PROGESTERONE
9e7f38e8-a9fd-4b9d-b8f2-dc71abe25dd9	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VALACICLOVIR
ab98a39f-41ad-4b56-8bb7-353b4f439e9f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AMLODIPINE; VALSARTAN
eb42f682-d86d-4a56-826f-7f04276b307d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TILIDINE HYDROCHLORIDE
b1e0dfbb-fd2d-4ba9-9222-110e64eade0e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LOSARTAN
92b8df06-a5e9-4cad-a435-625dbd19b713	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VANCOMYCIN HYDROCHLORIDE
66a2fb0b-311e-42bf-a0ca-4d752ada587f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CODEINE PHOSPHATE; CAFFEINE; MEPROBAMATE; PARACETAMOL
5a2b7598-63c4-40d3-8636-958dd44682ca	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	PRAZOSIN HYDROCHLORIDE
40a7cda5-0153-49a1-82c8-ef585f04a033	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VARDENAFIL HYDROCHLORIDE
5d3959fe-49a5-4176-a71c-2383720d3ade	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	MEBENDAZOLE
d5fcbac2-99e1-4837-b415-342ff09903d7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RABIES PREPARED ON VERO CELLS (INACTIVATED)
a184a34e-6fb8-4415-906e-707a43d96374	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	SOLIFENACIN SUCCINATE
93934204-5ba3-451b-97f1-7ca89d9ba10e	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAMPHOR; CEDAR LEAF OIL; MENTHOL; EUCALYPTUS OIL; NUTMEG OIL; TURPENTINE; THYMOL
77305e0a-633a-4e83-90c8-cd311274e937	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LIRAGLUTIDE
a1943fa6-fd3c-417a-a001-910a128884aa	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VINORELBINE
d8a77c48-4f98-4695-a39f-ab82c353b2fb	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DIENOGEST
f3725234-856e-4c5c-adb0-49776743f0b1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TETRAHYDROZOLINE HYDROCHLORIDE
5ac71322-9688-428e-b506-e67daa6a81fd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VITAMIN E
9800d4bb-8bae-4323-b7b9-8beafee068cf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZINC GLUCONATE
7ff5bcee-da07-4942-bd37-6341f78a6999	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VITAMIN A; VITAMIN D2; VITAMIN E; VITAMIN K1
2427cf86-68d9-4345-8533-f53f6ef1d726	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NICOTINAMIDE; PYRIDOXIME HYDROCHLORIDE; THIAMINE HYDROCHLORIDE; RIBOFLAVINE
e9b9a79a-d194-4ff2-83cc-75c7a02db2ac	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DICLOPHENAC SODIUM
8a15822a-be90-472c-8df3-fb0ff4bbfaef	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	EFAVIRENZ; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMERATE
51d67dc7-6cfd-4fc7-9811-20b86d4e53cd	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	VORICONAZOLE
6b1bc988-fa23-4f1e-b607-c2c2aaf8d45d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	CAFFEINE ALKALOID
a1b27260-1fc2-4130-ac16-e242c1c4e686	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GUAIFENESIN; PEPPERMINT
5e65bb44-a663-4eca-9cf2-21e064cf86d5	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LATANOPROST
b39db298-5ab4-4638-a348-b35b790a7e2b	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	RIVAROXABAN
9f28224c-108e-4c65-97a5-8ec6ea84b4a7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	TOFACITINIB
df3e657a-9c64-4894-99f1-bb1069c67488	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	LIGNOCAINE HYDROCHLORIDE; NORADRENALINE ACIDE TARTRATE
4e319fac-e93b-4cf3-81b8-50e24c2eb4eb	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	DROSPERINONE; ETHINYLESTRADIOL
d93d851c-b198-417e-adce-ba4e6df10b4f	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	NICLOSAMIDE
a786a588-95b6-453d-bf22-c92b2fa0b229	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	KETOTIFEN FUMARATE
d848d628-cb5e-462b-a34e-007aa32471b7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	AZITHROMYCIN DIHYDRATE
150ec55f-2f55-4b68-8b43-57e6d6de9fbf	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ARACHIS OIL; CASTOR OIL; ZINC OXIDE
c5940063-9112-46c6-bd37-abd0afebc8f1	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZINC OXIDE
d6ab27ea-de01-4bb4-9ac5-f535bec83226	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZINC SULPHATE MONOHYDRATE
cc65ec32-5d1d-429f-9b8b-7c558c6e184d	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZINC SULPHATE
ff9019de-5734-49aa-818c-54a6dac207f8	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ETHINYL ESTRADIOL; LEVONORGESTREL; PLACEBO
a581758f-8892-4c00-989d-60f4eeb50b85	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE
987590b0-7fb4-4cb4-b2ca-54c580fc25e7	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	GOSERELIN
175d13a4-cfef-4d96-90fc-a1204609d924	2025-07-27 18:00:34.214326-04	2025-07-27 18:00:34.214326-04	ZOLEDRONIC ACID
