id	age_determination	pregnancy	warning_sign	priority
110104003	adult	t	Pregnancy and abdominal trauma	Very urgent
110105002	adult	t	Pregnancy and abdominal trauma	Very urgent
110106001	adult	t	Pregnancy and abdominal trauma	Very urgent
110107005	adult	t	Pregnancy and abdominal trauma	Very urgent
110108000	adult	t	Pregnancy and abdominal trauma	Very urgent
110109008	adult	t	Pregnancy and abdominal trauma	Very urgent
110110003	adult	t	Pregnancy and abdominal trauma	Very urgent
110111004	adult	t	Pregnancy and abdominal trauma	Very urgent
110112006	adult	t	Pregnancy and abdominal trauma	Very urgent
110113001	adult	t	Pregnancy and abdominal trauma	Very urgent
110114007	adult	t	Pregnancy and abdominal trauma	Very urgent
110115008	adult	t	Pregnancy and abdominal trauma	Very urgent
110116009	adult	t	Pregnancy and abdominal trauma	Very urgent
110117000	adult	t	Pregnancy and abdominal trauma	Very urgent
110118005	adult	t	Pregnancy and abdominal trauma	Very urgent
110119002	adult	t	Pregnancy and abdominal trauma	Very urgent
110120008	adult	t	Pregnancy and abdominal trauma	Very urgent
110121007	adult	t	Pregnancy and abdominal trauma	Very urgent
110122000	adult	t	Pregnancy and abdominal trauma	Very urgent
110123005	adult	t	Pregnancy and abdominal trauma	Very urgent
110124004	adult	t	Pregnancy and abdominal trauma	Very urgent
110125003	adult	t	Pregnancy and abdominal trauma	Very urgent
110126002	adult	t	Pregnancy and abdominal trauma	Very urgent
110127006	adult	t	Pregnancy and abdominal trauma	Very urgent
110128001	adult	t	Pregnancy and abdominal trauma	Very urgent
110129009	adult	t	Pregnancy and abdominal trauma	Very urgent
110130004	adult	t	Pregnancy and abdominal trauma	Very urgent
110131000	adult	t	Pregnancy and abdominal trauma	Very urgent
110132007	adult	t	Pregnancy and abdominal trauma	Very urgent
110133002	adult	t	Pregnancy and abdominal trauma	Very urgent
110134008	adult	t	Pregnancy and abdominal trauma	Very urgent
110135009	adult	t	Pregnancy and abdominal trauma	Very urgent
110136005	adult	t	Pregnancy and abdominal trauma	Very urgent
110137001	adult	t	Pregnancy and abdominal trauma	Very urgent
110138006	adult	t	Pregnancy and abdominal trauma	Very urgent
110139003	adult	t	Pregnancy and abdominal trauma	Very urgent
110140001	adult	t	Pregnancy and abdominal trauma	Very urgent
110141002	adult	t	Pregnancy and abdominal trauma	Very urgent
110142009	adult	t	Pregnancy and abdominal trauma	Very urgent
110143004	adult	t	Pregnancy and abdominal trauma	Very urgent
110144005	adult	t	Pregnancy and abdominal trauma	Very urgent
110145006	adult	t	Pregnancy and abdominal trauma	Very urgent
110146007	adult	t	Pregnancy and abdominal trauma	Very urgent
110147003	adult	t	Pregnancy and abdominal trauma	Very urgent
110148008	adult	t	Pregnancy and abdominal trauma	Very urgent
110149000	adult	t	Pregnancy and abdominal trauma	Very urgent
110150000	adult	t	Pregnancy and abdominal trauma	Very urgent
110151001	adult	t	Pregnancy and abdominal trauma	Very urgent
110152008	adult	t	Pregnancy and abdominal trauma	Very urgent
110153003	adult	t	Pregnancy and abdominal trauma	Very urgent
110154009	adult	t	Pregnancy and abdominal trauma	Very urgent
110155005	adult	t	Pregnancy and abdominal trauma	Very urgent
110156006	adult	t	Pregnancy and abdominal trauma	Very urgent
110157002	adult	t	Pregnancy and abdominal trauma	Very urgent
110158007	adult	t	Pregnancy and abdominal trauma	Very urgent
110159004	adult	t	Pregnancy and abdominal trauma	Very urgent
110160009	adult	t	Pregnancy and abdominal trauma	Very urgent
110161008	adult	t	Pregnancy and abdominal trauma	Very urgent
110162001	adult	t	Pregnancy and abdominal trauma	Very urgent
110163006	adult	t	Pregnancy and abdominal trauma	Very urgent
110164000	adult	t	Pregnancy and abdominal trauma	Very urgent
110165004	adult	t	Pregnancy and abdominal trauma	Very urgent
110166003	adult	t	Pregnancy and abdominal trauma	Very urgent
110167007	adult	t	Pregnancy and abdominal trauma	Very urgent
110168002	adult	t	Pregnancy and abdominal trauma	Very urgent
110169005	adult	t	Pregnancy and abdominal trauma	Very urgent
110198009	adult	t	Pregnancy and abdominal trauma	Very urgent
110199001	adult	t	Pregnancy and abdominal trauma	Very urgent
110200003	adult	t	Pregnancy and abdominal trauma	Very urgent
110201004	adult	t	Pregnancy and abdominal trauma	Very urgent
110202006	adult	t	Pregnancy and abdominal trauma	Very urgent
110203001	adult	t	Pregnancy and abdominal trauma	Very urgent
110204007	adult	t	Pregnancy and abdominal trauma	Very urgent
110205008	adult	t	Pregnancy and abdominal trauma	Very urgent
110206009	adult	t	Pregnancy and abdominal trauma	Very urgent
110207000	adult	t	Pregnancy and abdominal trauma	Very urgent
110208005	adult	t	Pregnancy and abdominal trauma	Very urgent
110209002	adult	t	Pregnancy and abdominal trauma	Very urgent
110210007	adult	t	Pregnancy and abdominal trauma	Very urgent
110211006	adult	t	Pregnancy and abdominal trauma	Very urgent
110212004	adult	t	Pregnancy and abdominal trauma	Very urgent
110213009	adult	t	Pregnancy and abdominal trauma	Very urgent
110214003	adult	t	Pregnancy and abdominal trauma	Very urgent
110215002	adult	t	Pregnancy and abdominal trauma	Very urgent
110216001	adult	t	Pregnancy and abdominal trauma	Very urgent
110217005	adult	t	Pregnancy and abdominal trauma	Very urgent
110218000	adult	t	Pregnancy and abdominal trauma	Very urgent
110219008	adult	t	Pregnancy and abdominal trauma	Very urgent
110220002	adult	t	Pregnancy and abdominal trauma	Very urgent
110221003	adult	t	Pregnancy and abdominal trauma	Very urgent
110222005	adult	t	Pregnancy and abdominal trauma	Very urgent
110223000	adult	t	Pregnancy and abdominal trauma	Very urgent
110224006	adult	t	Pregnancy and abdominal trauma	Very urgent
110225007	adult	t	Pregnancy and abdominal trauma	Very urgent
110226008	adult	t	Pregnancy and abdominal trauma	Very urgent
110227004	adult	t	Pregnancy and abdominal trauma	Very urgent
110228009	adult	t	Pregnancy and abdominal trauma	Very urgent
110229001	adult	t	Pregnancy and abdominal trauma	Very urgent
110230006	adult	t	Pregnancy and abdominal trauma	Very urgent
110231005	adult	t	Pregnancy and abdominal trauma	Very urgent
110232003	adult	t	Pregnancy and abdominal trauma	Very urgent
110233008	adult	t	Pregnancy and abdominal trauma	Very urgent
110234002	adult	t	Pregnancy and abdominal trauma	Very urgent
110235001	adult	t	Pregnancy and abdominal trauma	Very urgent
110236000	adult	t	Pregnancy and abdominal trauma	Very urgent
110237009	adult	t	Pregnancy and abdominal trauma	Very urgent
110238004	adult	t	Pregnancy and abdominal trauma	Very urgent
110239007	adult	t	Pregnancy and abdominal trauma	Very urgent
110240009	adult	t	Pregnancy and abdominal trauma	Very urgent
110241008	adult	t	Pregnancy and abdominal trauma	Very urgent
110242001	adult	t	Pregnancy and abdominal trauma	Very urgent
110243006	adult	t	Pregnancy and abdominal trauma	Very urgent
110244000	adult	t	Pregnancy and abdominal trauma	Very urgent
110245004	adult	t	Pregnancy and abdominal trauma	Very urgent
110246003	adult	t	Pregnancy and abdominal trauma	Very urgent
110247007	adult	t	Pregnancy and abdominal trauma	Very urgent
110248002	adult	t	Pregnancy and abdominal trauma	Very urgent
110249005	adult	t	Pregnancy and abdominal trauma	Very urgent
110250005	adult	t	Pregnancy and abdominal trauma	Very urgent
110251009	adult	t	Pregnancy and abdominal trauma	Very urgent
110252002	adult	t	Pregnancy and abdominal trauma	Very urgent
110253007	adult	t	Pregnancy and abdominal trauma	Very urgent
110254001	adult	t	Pregnancy and abdominal trauma	Very urgent
110255000	adult	t	Pregnancy and abdominal trauma	Very urgent
110256004	adult	t	Pregnancy and abdominal trauma	Very urgent
110257008	adult	t	Pregnancy and abdominal trauma	Very urgent
110258003	adult	t	Pregnancy and abdominal trauma	Very urgent
110259006	adult	t	Pregnancy and abdominal trauma	Very urgent
110260001	adult	t	Pregnancy and abdominal trauma	Very urgent
110261002	adult	t	Pregnancy and abdominal trauma	Very urgent
110262009	adult	t	Pregnancy and abdominal trauma	Very urgent
111232005	adult	t	Pregnancy and abdominal trauma	Very urgent
111451002	adult	t	Pregnancy and abdominal trauma	Very urgent
111465000	adult	t	Pregnancy and abdominal trauma	Very urgent
111539002	adult	t	Pregnancy and abdominal trauma	Very urgent
111593004	adult	t	Pregnancy and abdominal trauma	Very urgent
111597003	adult	t	Pregnancy and abdominal trauma	Very urgent
111601003	adult	t	Pregnancy and abdominal trauma	Very urgent
111603000	adult	t	Pregnancy and abdominal trauma	Very urgent
111605007	adult	t	Pregnancy and abdominal trauma	Very urgent
111607004	adult	t	Pregnancy and abdominal trauma	Very urgent
111609001	adult	t	Pregnancy and abdominal trauma	Very urgent
111611005	adult	t	Pregnancy and abdominal trauma	Very urgent
111613008	adult	t	Pregnancy and abdominal trauma	Very urgent
111615001	adult	t	Pregnancy and abdominal trauma	Very urgent
111617009	adult	t	Pregnancy and abdominal trauma	Very urgent
111633007	adult	t	Pregnancy and abdominal trauma	Very urgent
111636004	adult	t	Pregnancy and abdominal trauma	Very urgent
111637008	adult	t	Pregnancy and abdominal trauma	Very urgent
111638003	adult	t	Pregnancy and abdominal trauma	Very urgent
111641007	adult	t	Pregnancy and abdominal trauma	Very urgent
111642000	adult	t	Pregnancy and abdominal trauma	Very urgent
111643005	adult	t	Pregnancy and abdominal trauma	Very urgent
111645003	adult	t	Pregnancy and abdominal trauma	Very urgent
111646002	adult	t	Pregnancy and abdominal trauma	Very urgent
111648001	adult	t	Pregnancy and abdominal trauma	Very urgent
111651008	adult	t	Pregnancy and abdominal trauma	Very urgent
111653006	adult	t	Pregnancy and abdominal trauma	Very urgent
111681000	adult	t	Pregnancy and abdominal trauma	Very urgent
111683002	adult	t	Pregnancy and abdominal trauma	Very urgent
111684008	adult	t	Pregnancy and abdominal trauma	Very urgent
111689003	adult	t	Pregnancy and abdominal trauma	Very urgent
111691006	adult	t	Pregnancy and abdominal trauma	Very urgent
111693009	adult	t	Pregnancy and abdominal trauma	Very urgent
111703006	adult	t	Pregnancy and abdominal trauma	Very urgent
111706003	adult	t	Pregnancy and abdominal trauma	Very urgent
111707007	adult	t	Pregnancy and abdominal trauma	Very urgent
111709005	adult	t	Pregnancy and abdominal trauma	Very urgent
111712008	adult	t	Pregnancy and abdominal trauma	Very urgent
111713003	adult	t	Pregnancy and abdominal trauma	Very urgent
111716006	adult	t	Pregnancy and abdominal trauma	Very urgent
111717002	adult	t	Pregnancy and abdominal trauma	Very urgent
111720005	adult	t	Pregnancy and abdominal trauma	Very urgent
111721009	adult	t	Pregnancy and abdominal trauma	Very urgent
111722002	adult	t	Pregnancy and abdominal trauma	Very urgent
111723007	adult	t	Pregnancy and abdominal trauma	Very urgent
122773008	adult	t	Pregnancy and abdominal trauma	Very urgent
123535000	adult	t	Pregnancy and abdominal trauma	Very urgent
123536004	adult	t	Pregnancy and abdominal trauma	Very urgent
123618009	adult	t	Pregnancy and abdominal trauma	Very urgent
123619001	adult	t	Pregnancy and abdominal trauma	Very urgent
123703002	adult	t	Pregnancy and abdominal trauma	Very urgent
123972004	adult	t	Pregnancy and abdominal trauma	Very urgent
125611001	adult	t	Pregnancy and abdominal trauma	Very urgent
125612008	adult	t	Pregnancy and abdominal trauma	Very urgent
125613003	adult	t	Pregnancy and abdominal trauma	Very urgent
125614009	adult	t	Pregnancy and abdominal trauma	Very urgent
125615005	adult	t	Pregnancy and abdominal trauma	Very urgent
125617002	adult	t	Pregnancy and abdominal trauma	Very urgent
125618007	adult	t	Pregnancy and abdominal trauma	Very urgent
125619004	adult	t	Pregnancy and abdominal trauma	Very urgent
125620005	adult	t	Pregnancy and abdominal trauma	Very urgent
125621009	adult	t	Pregnancy and abdominal trauma	Very urgent
125622002	adult	t	Pregnancy and abdominal trauma	Very urgent
125623007	adult	t	Pregnancy and abdominal trauma	Very urgent
125643001	adult	t	Pregnancy and abdominal trauma	Very urgent
125644007	adult	t	Pregnancy and abdominal trauma	Very urgent
125645008	adult	t	Pregnancy and abdominal trauma	Very urgent
125646009	adult	t	Pregnancy and abdominal trauma	Very urgent
125647000	adult	t	Pregnancy and abdominal trauma	Very urgent
125648005	adult	t	Pregnancy and abdominal trauma	Very urgent
125649002	adult	t	Pregnancy and abdominal trauma	Very urgent
125650002	adult	t	Pregnancy and abdominal trauma	Very urgent
125651003	adult	t	Pregnancy and abdominal trauma	Very urgent
125652005	adult	t	Pregnancy and abdominal trauma	Very urgent
125653000	adult	t	Pregnancy and abdominal trauma	Very urgent
125654006	adult	t	Pregnancy and abdominal trauma	Very urgent
125655007	adult	t	Pregnancy and abdominal trauma	Very urgent
125656008	adult	t	Pregnancy and abdominal trauma	Very urgent
125657004	adult	t	Pregnancy and abdominal trauma	Very urgent
125658009	adult	t	Pregnancy and abdominal trauma	Very urgent
125659001	adult	t	Pregnancy and abdominal trauma	Very urgent
125660006	adult	t	Pregnancy and abdominal trauma	Very urgent
125661005	adult	t	Pregnancy and abdominal trauma	Very urgent
125662003	adult	t	Pregnancy and abdominal trauma	Very urgent
125663008	adult	t	Pregnancy and abdominal trauma	Very urgent
125664002	adult	t	Pregnancy and abdominal trauma	Very urgent
125665001	adult	t	Pregnancy and abdominal trauma	Very urgent
125666000	adult	t	Pregnancy and abdominal trauma	Very urgent
125667009	adult	t	Pregnancy and abdominal trauma	Very urgent
125668004	adult	t	Pregnancy and abdominal trauma	Very urgent
125687005	adult	t	Pregnancy and abdominal trauma	Very urgent
125802004	adult	t	Pregnancy and abdominal trauma	Very urgent
126037009	adult	t	Pregnancy and abdominal trauma	Very urgent
126941005	adult	t	Pregnancy and abdominal trauma	Very urgent
127276009	adult	t	Pregnancy and abdominal trauma	Very urgent
127280004	adult	t	Pregnancy and abdominal trauma	Very urgent
127281000	adult	t	Pregnancy and abdominal trauma	Very urgent
127282007	adult	t	Pregnancy and abdominal trauma	Very urgent
127283002	adult	t	Pregnancy and abdominal trauma	Very urgent
127284008	adult	t	Pregnancy and abdominal trauma	Very urgent
127288006	adult	t	Pregnancy and abdominal trauma	Very urgent
127289003	adult	t	Pregnancy and abdominal trauma	Very urgent
127290007	adult	t	Pregnancy and abdominal trauma	Very urgent
127291006	adult	t	Pregnancy and abdominal trauma	Very urgent
127292004	adult	t	Pregnancy and abdominal trauma	Very urgent
127293009	adult	t	Pregnancy and abdominal trauma	Very urgent
127295002	adult	t	Pregnancy and abdominal trauma	Very urgent
127298000	adult	t	Pregnancy and abdominal trauma	Very urgent
127299008	adult	t	Pregnancy and abdominal trauma	Very urgent
127300000	adult	t	Pregnancy and abdominal trauma	Very urgent
127301001	adult	t	Pregnancy and abdominal trauma	Very urgent
127302008	adult	t	Pregnancy and abdominal trauma	Very urgent
127303003	adult	t	Pregnancy and abdominal trauma	Very urgent
127304009	adult	t	Pregnancy and abdominal trauma	Very urgent
127305005	adult	t	Pregnancy and abdominal trauma	Very urgent
127306006	adult	t	Pregnancy and abdominal trauma	Very urgent
127307002	adult	t	Pregnancy and abdominal trauma	Very urgent
127308007	adult	t	Pregnancy and abdominal trauma	Very urgent
127309004	adult	t	Pregnancy and abdominal trauma	Very urgent
127310009	adult	t	Pregnancy and abdominal trauma	Very urgent
127311008	adult	t	Pregnancy and abdominal trauma	Very urgent
127312001	adult	t	Pregnancy and abdominal trauma	Very urgent
127314000	adult	t	Pregnancy and abdominal trauma	Very urgent
127315004	adult	t	Pregnancy and abdominal trauma	Very urgent
127347009	adult	t	Pregnancy and abdominal trauma	Very urgent
128077009	adult	t	Pregnancy and abdominal trauma	Very urgent
129144002	adult	t	Pregnancy and abdominal trauma	Very urgent
129156001	adult	t	Pregnancy and abdominal trauma	Very urgent
129157005	adult	t	Pregnancy and abdominal trauma	Very urgent
129161004	adult	t	Pregnancy and abdominal trauma	Very urgent
129162006	adult	t	Pregnancy and abdominal trauma	Very urgent
129163001	adult	t	Pregnancy and abdominal trauma	Very urgent
129164007	adult	t	Pregnancy and abdominal trauma	Very urgent
129165008	adult	t	Pregnancy and abdominal trauma	Very urgent
129166009	adult	t	Pregnancy and abdominal trauma	Very urgent
129631008	adult	t	Pregnancy and abdominal trauma	Very urgent
135851009	adult	t	Pregnancy and abdominal trauma	Very urgent
135869000	adult	t	Pregnancy and abdominal trauma	Very urgent
135874008	adult	t	Pregnancy and abdominal trauma	Very urgent
157325007	adult	t	Pregnancy and abdominal trauma	Very urgent
158094009	adult	t	Pregnancy and abdominal trauma	Very urgent
172276003	adult	t	Pregnancy and abdominal trauma	Very urgent
196376007	adult	t	Pregnancy and abdominal trauma	Very urgent
196439008	adult	t	Pregnancy and abdominal trauma	Very urgent
198920001	adult	t	Pregnancy and abdominal trauma	Very urgent
199935005	adult	t	Pregnancy and abdominal trauma	Very urgent
199972004	adult	t	Pregnancy and abdominal trauma	Very urgent
199977005	adult	t	Pregnancy and abdominal trauma	Very urgent
