code	name	created_at	updated_at
R06.00	Dyspnea, unspecified	2024-05-01 17:00:04.008359-04	2024-05-01 17:00:04.008359-04
I35.9	Nonrheumatic aortic valve disorder, unspecified	2024-05-01 17:00:04.008652-04	2024-05-01 17:00:04.008652-04
I77.0	Arteriovenous fistula, acquired	2024-05-01 17:00:04.008945-04	2024-05-01 17:00:04.008945-04
S83.289A	Other tear of lateral meniscus, current injury, unspecified knee, initial encounter	2024-05-01 17:00:04.009251-04	2024-05-01 17:00:04.009251-04
S83.289D	Other tear of lateral meniscus, current injury, unspecified knee, subsequent encounter	2024-05-01 17:00:04.009251-04	2024-05-01 17:00:04.009251-04
S83.289S	Other tear of lateral meniscus, current injury, unspecified knee, sequela	2024-05-01 17:00:04.009251-04	2024-05-01 17:00:04.009251-04
R48.0	Dyslexia and alexia	2024-05-01 17:00:04.009612-04	2024-05-01 17:00:04.009612-04
M94.9	Disorder of cartilage, unspecified	2024-05-01 17:00:04.009898-04	2024-05-01 17:00:04.009898-04
F40.10	Social phobia, unspecified	2024-05-01 17:00:04.010197-04	2024-05-01 17:00:04.010197-04
H04.559	Acquired stenosis of unspecified nasolacrimal duct	2024-05-01 17:00:04.010549-04	2024-05-01 17:00:04.010549-04
S52.90XA	Unspecified fracture of unspecified forearm, initial encounter for closed fracture	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XB	Unspecified fracture of unspecified forearm, initial encounter for open fracture type I or II	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S29.9XXS	Unspecified injury of thorax, sequela	2024-05-01 17:00:04.050526-04	2024-05-01 17:00:04.050526-04
S52.90XC	Unspecified fracture of unspecified forearm, initial encounter for open fracture type IIIA, IIIB, or IIIC	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XD	Unspecified fracture of unspecified forearm, subsequent encounter for closed fracture with routine healing	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XE	Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type I or II with routine healing	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XF	Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XG	Unspecified fracture of unspecified forearm, subsequent encounter for closed fracture with delayed healing	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XH	Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type I or II with delayed healing	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XJ	Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XK	Unspecified fracture of unspecified forearm, subsequent encounter for closed fracture with nonunion	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XM	Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type I or II with nonunion	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XN	Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XP	Unspecified fracture of unspecified forearm, subsequent encounter for closed fracture with malunion	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XQ	Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type I or II with malunion	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XR	Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
S52.90XS	Unspecified fracture of unspecified forearm, sequela	2024-05-01 17:00:04.010875-04	2024-05-01 17:00:04.010875-04
L03.90	Cellulitis, unspecified	2024-05-01 17:00:04.011664-04	2024-05-01 17:00:04.011664-04
O99.719	Diseases of the skin and subcutaneous tissue complicating pregnancy, unspecified trimester	2024-05-01 17:00:04.011944-04	2024-05-01 17:00:04.011944-04
L28.2	Other prurigo	2024-05-01 17:00:04.011944-04	2024-05-01 17:00:04.011944-04
R62.51	Failure to thrive (child)	2024-05-01 17:00:04.012273-04	2024-05-01 17:00:04.012273-04
E78.1	Pure hyperglyceridemia	2024-05-01 17:00:04.012857-04	2024-05-01 17:00:04.012857-04
P27.1	Bronchopulmonary dysplasia originating in the perinatal period	2024-05-01 17:00:04.013426-04	2024-05-01 17:00:04.013426-04
L90.6	Striae atrophicae	2024-05-01 17:00:04.013712-04	2024-05-01 17:00:04.013712-04
I10	Essential (primary) hypertension	2024-05-01 17:00:04.014358-04	2024-05-01 17:00:04.014358-04
R29.1	Meningismus	2024-05-01 17:00:04.014651-04	2024-05-01 17:00:04.014651-04
G25.3	Myoclonus	2024-05-01 17:00:04.014959-04	2024-05-01 17:00:04.014959-04
S12.9XXA	Fracture of neck, unspecified, initial encounter	2024-05-01 17:00:04.015282-04	2024-05-01 17:00:04.015282-04
S12.9XXD	Fracture of neck, unspecified, subsequent encounter	2024-05-01 17:00:04.015282-04	2024-05-01 17:00:04.015282-04
S12.9XXS	Fracture of neck, unspecified, sequela	2024-05-01 17:00:04.015282-04	2024-05-01 17:00:04.015282-04
A81.00	Creutzfeldt-Jakob disease, unspecified	2024-05-01 17:00:04.015783-04	2024-05-01 17:00:04.015783-04
N87.9	Dysplasia of cervix uteri, unspecified	2024-05-01 17:00:04.016102-04	2024-05-01 17:00:04.016102-04
C43.9	Malignant melanoma of skin, unspecified	2024-05-01 17:00:04.01642-04	2024-05-01 17:00:04.01642-04
R13.10	Dysphagia, unspecified	2024-05-01 17:00:04.016731-04	2024-05-01 17:00:04.016731-04
M94.20	Chondromalacia, unspecified site	2024-05-01 17:00:04.017045-04	2024-05-01 17:00:04.017045-04
E70.29	Other disorders of tyrosine metabolism	2024-05-01 17:00:04.017365-04	2024-05-01 17:00:04.017365-04
M54.50	Low back pain, unspecified	2024-05-01 17:00:04.017814-04	2024-05-01 17:00:04.017814-04
R82.81	Pyuria	2024-05-01 17:00:04.018142-04	2024-05-01 17:00:04.018142-04
L13.8	Other specified bullous disorders	2024-05-01 17:00:04.018457-04	2024-05-01 17:00:04.018457-04
L10.9	Pemphigus, unspecified	2024-05-01 17:00:04.01905-04	2024-05-01 17:00:04.01905-04
K74.69	Other cirrhosis of liver	2024-05-01 17:00:04.019338-04	2024-05-01 17:00:04.019338-04
L50.3	Dermatographic urticaria	2024-05-01 17:00:04.019629-04	2024-05-01 17:00:04.019629-04
E03.9	Hypothyroidism, unspecified	2024-05-01 17:00:04.019913-04	2024-05-01 17:00:04.019913-04
B27.90	Infectious mononucleosis, unspecified without complication	2024-05-01 17:00:04.020213-04	2024-05-01 17:00:04.020213-04
R04.0	Epistaxis	2024-05-01 17:00:04.020522-04	2024-05-01 17:00:04.020522-04
K63.1	Perforation of intestine (nontraumatic)	2024-05-01 17:00:04.020811-04	2024-05-01 17:00:04.020811-04
I21.9	Acute myocardial infarction, unspecified	2024-05-01 17:00:04.021116-04	2024-05-01 17:00:04.021116-04
D35.00	Benign neoplasm of unspecified adrenal gland	2024-05-01 17:00:04.021651-04	2024-05-01 17:00:04.021651-04
S89.90XA	Unspecified injury of unspecified lower leg, initial encounter	2024-05-01 17:00:04.022179-04	2024-05-01 17:00:04.022179-04
S89.90XD	Unspecified injury of unspecified lower leg, subsequent encounter	2024-05-01 17:00:04.022179-04	2024-05-01 17:00:04.022179-04
S89.90XS	Unspecified injury of unspecified lower leg, sequela	2024-05-01 17:00:04.022179-04	2024-05-01 17:00:04.022179-04
S33.6XXA	Sprain of sacroiliac joint, initial encounter	2024-05-01 17:00:04.022758-04	2024-05-01 17:00:04.022758-04
S33.6XXD	Sprain of sacroiliac joint, subsequent encounter	2024-05-01 17:00:04.022758-04	2024-05-01 17:00:04.022758-04
S33.6XXS	Sprain of sacroiliac joint, sequela	2024-05-01 17:00:04.022758-04	2024-05-01 17:00:04.022758-04
R63.4	Abnormal weight loss	2024-05-01 17:00:04.023146-04	2024-05-01 17:00:04.023146-04
E85.9	Amyloidosis, unspecified	2024-05-01 17:00:04.023479-04	2024-05-01 17:00:04.023479-04
L81.1	Chloasma	2024-05-01 17:00:04.0238-04	2024-05-01 17:00:04.0238-04
N05.9	Unspecified nephritic syndrome with unspecified morphologic changes	2024-05-01 17:00:04.024115-04	2024-05-01 17:00:04.024115-04
B94.9	Sequelae of unspecified infectious and parasitic disease	2024-05-01 17:00:04.024115-04	2024-05-01 17:00:04.024115-04
N39.3	Stress incontinence (female) (male)	2024-05-01 17:00:04.024456-04	2024-05-01 17:00:04.024456-04
A78	Q fever	2024-05-01 17:00:04.024766-04	2024-05-01 17:00:04.024766-04
A82.9	Rabies, unspecified	2024-05-01 17:00:04.025077-04	2024-05-01 17:00:04.025077-04
P35.0	Congenital rubella syndrome	2024-05-01 17:00:04.025368-04	2024-05-01 17:00:04.025368-04
Q02	Microcephaly	2024-05-01 17:00:04.025666-04	2024-05-01 17:00:04.025666-04
L29.3	Anogenital pruritus, unspecified	2024-05-01 17:00:04.025969-04	2024-05-01 17:00:04.025969-04
F55.2	Abuse of laxatives	2024-05-01 17:00:04.026264-04	2024-05-01 17:00:04.026264-04
N28.1	Cyst of kidney, acquired	2024-05-01 17:00:04.026571-04	2024-05-01 17:00:04.026571-04
N03.2	Chronic nephritic syndrome with diffuse membranous glomerulonephritis	2024-05-01 17:00:04.026912-04	2024-05-01 17:00:04.026912-04
O14.20	HELLP syndrome (HELLP), unspecified trimester	2024-05-01 17:00:04.027232-04	2024-05-01 17:00:04.027232-04
E87.0	Hyperosmolality and hypernatremia	2024-05-01 17:00:04.027684-04	2024-05-01 17:00:04.027684-04
F84.0	Autistic disorder	2024-05-01 17:00:04.027997-04	2024-05-01 17:00:04.027997-04
I20.1	Angina pectoris with documented spasm	2024-05-01 17:00:04.028303-04	2024-05-01 17:00:04.028303-04
Q82.0	Hereditary lymphedema	2024-05-01 17:00:04.028612-04	2024-05-01 17:00:04.028612-04
S42.409A	Unspecified fracture of lower end of unspecified humerus, initial encounter for closed fracture	2024-05-01 17:00:04.028925-04	2024-05-01 17:00:04.028925-04
S42.409B	Unspecified fracture of lower end of unspecified humerus, initial encounter for open fracture	2024-05-01 17:00:04.028925-04	2024-05-01 17:00:04.028925-04
S42.409D	Unspecified fracture of lower end of unspecified humerus, subsequent encounter for fracture with routine healing	2024-05-01 17:00:04.028925-04	2024-05-01 17:00:04.028925-04
S42.409G	Unspecified fracture of lower end of unspecified humerus, subsequent encounter for fracture with delayed healing	2024-05-01 17:00:04.028925-04	2024-05-01 17:00:04.028925-04
S42.409K	Unspecified fracture of lower end of unspecified humerus, subsequent encounter for fracture with nonunion	2024-05-01 17:00:04.028925-04	2024-05-01 17:00:04.028925-04
S42.409P	Unspecified fracture of lower end of unspecified humerus, subsequent encounter for fracture with malunion	2024-05-01 17:00:04.028925-04	2024-05-01 17:00:04.028925-04
S42.409S	Unspecified fracture of lower end of unspecified humerus, sequela	2024-05-01 17:00:04.028925-04	2024-05-01 17:00:04.028925-04
S42.009A	Fracture of unspecified part of unspecified clavicle, initial encounter for closed fracture	2024-05-01 17:00:04.029391-04	2024-05-01 17:00:04.029391-04
S42.009B	Fracture of unspecified part of unspecified clavicle, initial encounter for open fracture	2024-05-01 17:00:04.029391-04	2024-05-01 17:00:04.029391-04
S42.009D	Fracture of unspecified part of unspecified clavicle, subsequent encounter for fracture with routine healing	2024-05-01 17:00:04.029391-04	2024-05-01 17:00:04.029391-04
S42.009G	Fracture of unspecified part of unspecified clavicle, subsequent encounter for fracture with delayed healing	2024-05-01 17:00:04.029391-04	2024-05-01 17:00:04.029391-04
S42.009K	Fracture of unspecified part of unspecified clavicle, subsequent encounter for fracture with nonunion	2024-05-01 17:00:04.029391-04	2024-05-01 17:00:04.029391-04
S42.009P	Fracture of unspecified part of unspecified clavicle, subsequent encounter for fracture with malunion	2024-05-01 17:00:04.029391-04	2024-05-01 17:00:04.029391-04
S42.009S	Fracture of unspecified part of unspecified clavicle, sequela	2024-05-01 17:00:04.029391-04	2024-05-01 17:00:04.029391-04
J20.9	Acute bronchitis, unspecified	2024-05-01 17:00:04.030072-04	2024-05-01 17:00:04.030072-04
C51.9	Malignant neoplasm of vulva, unspecified	2024-05-01 17:00:04.030467-04	2024-05-01 17:00:04.030467-04
C96.6	Unifocal Langerhans-cell histiocytosis	2024-05-01 17:00:04.031108-04	2024-05-01 17:00:04.031108-04
C14.0	Malignant neoplasm of pharynx, unspecified	2024-05-01 17:00:04.031405-04	2024-05-01 17:00:04.031405-04
N43.40	Spermatocele of epididymis, unspecified	2024-05-01 17:00:04.031731-04	2024-05-01 17:00:04.031731-04
R05.9	Cough, unspecified	2024-05-01 17:00:04.032045-04	2024-05-01 17:00:04.032045-04
N31.9	Neuromuscular dysfunction of bladder, unspecified	2024-05-01 17:00:04.032745-04	2024-05-01 17:00:04.032745-04
K20.90	Esophagitis, unspecified without bleeding	2024-05-01 17:00:04.033185-04	2024-05-01 17:00:04.033185-04
G03.9	Meningitis, unspecified	2024-05-01 17:00:04.033497-04	2024-05-01 17:00:04.033497-04
G23.8	Other specified degenerative diseases of basal ganglia	2024-05-01 17:00:04.033811-04	2024-05-01 17:00:04.033811-04
A39.4	Meningococcemia, unspecified	2024-05-01 17:00:04.034092-04	2024-05-01 17:00:04.034092-04
C44.99	Other specified malignant neoplasm of skin, unspecified	2024-05-01 17:00:04.034377-04	2024-05-01 17:00:04.034377-04
E54	Ascorbic acid deficiency	2024-05-01 17:00:04.034671-04	2024-05-01 17:00:04.034671-04
Z33.2	Encounter for elective termination of pregnancy	2024-05-01 17:00:04.034981-04	2024-05-01 17:00:04.034981-04
B38.9	Coccidioidomycosis, unspecified	2024-05-01 17:00:04.035288-04	2024-05-01 17:00:04.035288-04
S73.006A	Unspecified dislocation of unspecified hip, initial encounter	2024-05-01 17:00:04.03571-04	2024-05-01 17:00:04.03571-04
S73.006D	Unspecified dislocation of unspecified hip, subsequent encounter	2024-05-01 17:00:04.03571-04	2024-05-01 17:00:04.03571-04
S73.006S	Unspecified dislocation of unspecified hip, sequela	2024-05-01 17:00:04.03571-04	2024-05-01 17:00:04.03571-04
R41.3	Other amnesia	2024-05-01 17:00:04.036063-04	2024-05-01 17:00:04.036063-04
H52.7	Unspecified disorder of refraction	2024-05-01 17:00:04.036359-04	2024-05-01 17:00:04.036359-04
Q98.4	Klinefelter syndrome, unspecified	2024-05-01 17:00:04.03666-04	2024-05-01 17:00:04.03666-04
M31.30	Wegener's granulomatosis without renal involvement	2024-05-01 17:00:04.037174-04	2024-05-01 17:00:04.037174-04
H10.9	Unspecified conjunctivitis	2024-05-01 17:00:04.037485-04	2024-05-01 17:00:04.037485-04
Z63.8	Other specified problems related to primary support group	2024-05-01 17:00:04.037784-04	2024-05-01 17:00:04.037784-04
H57.10	Ocular pain, unspecified eye	2024-05-01 17:00:04.03808-04	2024-05-01 17:00:04.03808-04
K22.70	Barrett's esophagus without dysplasia	2024-05-01 17:00:04.038742-04	2024-05-01 17:00:04.038742-04
D13.4	Benign neoplasm of liver	2024-05-01 17:00:04.039038-04	2024-05-01 17:00:04.039038-04
S62.90XA	Unspecified fracture of unspecified wrist and hand, initial encounter for closed fracture	2024-05-01 17:00:04.039354-04	2024-05-01 17:00:04.039354-04
S62.90XB	Unspecified fracture of unspecified wrist and hand, initial encounter for open fracture	2024-05-01 17:00:04.039354-04	2024-05-01 17:00:04.039354-04
S62.90XD	Unspecified fracture of unspecified wrist and hand, subsequent encounter for fracture with routine healing	2024-05-01 17:00:04.039354-04	2024-05-01 17:00:04.039354-04
S62.90XG	Unspecified fracture of unspecified wrist and hand, subsequent encounter for fracture with delayed healing	2024-05-01 17:00:04.039354-04	2024-05-01 17:00:04.039354-04
S62.90XK	Unspecified fracture of unspecified wrist and hand, subsequent encounter for fracture with nonunion	2024-05-01 17:00:04.039354-04	2024-05-01 17:00:04.039354-04
S62.90XP	Unspecified fracture of unspecified wrist and hand, subsequent encounter for fracture with malunion	2024-05-01 17:00:04.039354-04	2024-05-01 17:00:04.039354-04
S62.90XS	Unspecified fracture of unspecified wrist and hand, sequela	2024-05-01 17:00:04.039354-04	2024-05-01 17:00:04.039354-04
H53.149	Visual discomfort, unspecified	2024-05-01 17:00:04.03979-04	2024-05-01 17:00:04.03979-04
M75.100	Unspecified rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic	2024-05-01 17:00:04.040087-04	2024-05-01 17:00:04.040087-04
K83.09	Other cholangitis	2024-05-01 17:00:04.04063-04	2024-05-01 17:00:04.04063-04
J47.9	Bronchiectasis, uncomplicated	2024-05-01 17:00:04.040977-04	2024-05-01 17:00:04.040977-04
N88.9	Noninflammatory disorder of cervix uteri, unspecified	2024-05-01 17:00:04.041277-04	2024-05-01 17:00:04.041277-04
K90.1	Tropical sprue	2024-05-01 17:00:04.041601-04	2024-05-01 17:00:04.041601-04
I49.5	Sick sinus syndrome	2024-05-01 17:00:04.041899-04	2024-05-01 17:00:04.041899-04
G47.30	Sleep apnea, unspecified	2024-05-01 17:00:04.042174-04	2024-05-01 17:00:04.042174-04
N42.9	Disorder of prostate, unspecified	2024-05-01 17:00:04.042739-04	2024-05-01 17:00:04.042739-04
K86.3	Pseudocyst of pancreas	2024-05-01 17:00:04.043026-04	2024-05-01 17:00:04.043026-04
R19.09	Other intra-abdominal and pelvic swelling, mass and lump	2024-05-01 17:00:04.043314-04	2024-05-01 17:00:04.043314-04
L81.6	Other disorders of diminished melanin formation	2024-05-01 17:00:04.043627-04	2024-05-01 17:00:04.043627-04
I71.00	Dissection of unspecified site of aorta	2024-05-01 17:00:04.044332-04	2024-05-01 17:00:04.044332-04
L85.8	Other specified epidermal thickening	2024-05-01 17:00:04.044665-04	2024-05-01 17:00:04.044665-04
D49.2	Neoplasm of unspecified behavior of bone, soft tissue, and skin	2024-05-01 17:00:04.044969-04	2024-05-01 17:00:04.044969-04
T16.9XXA	Foreign body in ear, unspecified ear, initial encounter	2024-05-01 17:00:04.045274-04	2024-05-01 17:00:04.045274-04
T16.9XXD	Foreign body in ear, unspecified ear, subsequent encounter	2024-05-01 17:00:04.045274-04	2024-05-01 17:00:04.045274-04
T16.9XXS	Foreign body in ear, unspecified ear, sequela	2024-05-01 17:00:04.045274-04	2024-05-01 17:00:04.045274-04
I88.9	Nonspecific lymphadenitis, unspecified	2024-05-01 17:00:04.045616-04	2024-05-01 17:00:04.045616-04
Q18.0	Sinus, fistula and cyst of branchial cleft	2024-05-01 17:00:04.04592-04	2024-05-01 17:00:04.04592-04
G93.89	Other specified disorders of brain	2024-05-01 17:00:04.046208-04	2024-05-01 17:00:04.046208-04
L98.6	Other infiltrative disorders of the skin and subcutaneous tissue	2024-05-01 17:00:04.046499-04	2024-05-01 17:00:04.046499-04
J01.90	Acute sinusitis, unspecified	2024-05-01 17:00:04.046959-04	2024-05-01 17:00:04.046959-04
O26.839	Pregnancy related renal disease, unspecified trimester	2024-05-01 17:00:04.047265-04	2024-05-01 17:00:04.047265-04
D27.9	Benign neoplasm of unspecified ovary	2024-05-01 17:00:04.047551-04	2024-05-01 17:00:04.047551-04
L08.9	Local infection of the skin and subcutaneous tissue, unspecified	2024-05-01 17:00:04.047953-04	2024-05-01 17:00:04.047953-04
C71.9	Malignant neoplasm of brain, unspecified	2024-05-01 17:00:04.04825-04	2024-05-01 17:00:04.04825-04
R06.81	Apnea, not elsewhere classified	2024-05-01 17:00:04.048883-04	2024-05-01 17:00:04.048883-04
