name,longitude,latitude,address,category,vha,phone,lastColumn
Bazha,28.33506011960,-20.60611000000,"Npuma, Matobo, Matabeleland South Province, ZW",Clinic,FALSE,,
Beula,28.40613937380,-21.48506000000,"Legion Mine, Matobo, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
Gulati,28.59021949770,-20.45719000000,"Fort Usher, Matobo, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
Homestead,28.55385971070,-21.25589000000,"Matobo, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
Kezi,28.45803070070,-20.91947000000,"Kezi, Matobo, Matabeleland South Province, ZW",Rural Hospital,FALSE,,
Maphisa,28.47435951230,-21.07378000000,"Antelope Mines, Matobo, Matabeleland South Province, ZW",District Hospital,FALSE,,
Matobo,28.72024917600,-20.46828000000,"Fort Usher, Matobo, Matabeleland South Province, ZW",Mission Clinic,FALSE,,
Matobo Rural,28.48785972600,-20.41767000000,"Matobo, Matabeleland South Province, ZW",Rural Hospital,FALSE,,
Mbembeswana,28.25313949580,-21.03622000000,"Matobo, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
Minda Sec,28.45796966550,-21.06789000000,"Antelope Mines, Matobo, Matabeleland South Province, ZW",Clinic,FALSE,,
Natisa,28.50527954100,-20.69019000000,"Halale, Matobo, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
Sankonjana,28.70027923580,-21.40547000000,"Matobo, Matabeleland South Province, ZW",Rural Health Centre,FALSE,,
St. Joseph's,28.27392005920,-21.25297000000,"Matobo, Matabeleland South Province, ZW",Rural Hospital,FALSE,,
Tshelanyemba,28.48802948000,-21.35383000000,"Legion Mine, Matobo, Matabeleland South Province, ZW",Mission Hospital,FALSE,,
Border Church,31.34056091310,-18.23686000000,"Waddilove, Marondera, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Borrandile,31.54143905640,-18.18464000000,"27 Antwerp Rd, Marondera, ZW",Private Hospital,FALSE,,
Chimbwanda,31.15019035340,-18.40128000000,"Masasa, Marondera, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Chiota,31.24049949650,-18.32094000000,"Mahusekwa, Marondera, Mashonaland East Province, ZW",Rural Hospital,FALSE,,
Chiparawe,31.63982963560,-18.00653000000,"Murehwa Road, ZW",Clinic,FALSE,,
Dimbiti,31.78936004640,-18.38519000000,"Wilton, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Dombotombo,31.56706047060,-18.18722000000,"Murehwa Road, Marondera, ZW",Clinic,FALSE,,
Grasslands,31.50502967830,-18.18478000000,"Wedza Road, ZW",Clinic,FALSE,,
Igava,31.62410926820,-18.46728000000,"Igava, Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
Marondera (PH),31.53450012210,-18.20553000000,"Cnr. 3rd, 1st St, Marondera, ZW",Provincial Hospital,FALSE,,
Wenimbe,31.79039001460,-18.23633000000,"Wilton, Makoni, Manicaland Province, ZW",Rural Health Centre,FALSE,,
Masikana,31.68660926820,-18.35392000000,"Wilton, Makoni, Manicaland Province, ZW",Clinic,FALSE,,
Mudzimuirema,31.09005928040,-18.28439000000,"Jirira, Marondera, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Nyameni,31.54143905640,-18.20611000000,"Syringa Rd, Marondera, ZW",Clinic,FALSE,,
Dombotombo,31.56606000000,-18.17918000000,"Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
Lustliegh,31.38554000000,-18.43300000000,"Wedza Road, ZW",Clinic,FALSE,,
Nyembanzvere,31.13047000000,-18.21594000000,"Jirira, Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
Prison,31.43256000000,-18.18013000000,"Chomwedzi, Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
ZRP,31.55904000000,-18.18789000000,"Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
Kushinga Phikelela,31.66990000000,-18.15440000000,"Theydon, Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
Marondera ,31.59070000000,-18.15660000000,"108 Murehwa Road, Marondera, ZW",Rural Clinic,FALSE,,
Rakodzi ,31.60620000000,-18.18250000000,"Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
Ridigita ,31.51330000000,-18.37240000000,"Marondera, Mashonaland East Province, ZW",Poly Clinic,FALSE,,
Waddilove ,31.38570000000,-18.25670000000,"Waddilove, Marondera, Mashonaland East Province, ZW",Clinic,FALSE,,
Alvod,30.77088928220,-19.83389000000,"Matoba, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Bere,30.47186088560,-20.03367000000,"Mashava, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Bondolfi,30.75056076050,-20.28386000000,"Ndadza, Masvingo, Masvingo Province, ZW",Rural Hospital,FALSE,,
Charumbira,30.85638999940,-20.29011000000,"Zimbabwe, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Chatikobo,31.15414047240,-20.43461000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Gokomere,30.77453041080,-19.95453000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Gundura,30.52416992190,-19.87314000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Gurajena,30.90313911440,-19.77056000000,"Masvingo, Masvingo Province, ZW",Hospital,FALSE,,
Guwa,31.05475044250,-20.62497000000,"Mucibwa, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Lennox,30.50621986390,-20.07467000000,"Mashava, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Mapanzure,30.87352943420,-20.40011000000,"Ngomahuru, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Zano,31.12188911440,-20.20250000000,"Glenlivet, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Zimuto,30.85433006290,-20.06789000000,"Airport Road, Masvingo, ZW",Clinic,FALSE,,
Zimuto,30.85519027710,-19.95311000000,"Masvingo, Masvingo Province, ZW",Mission Hospital,FALSE,,
Zimuto,30.86891937260,-19.85644000000,"Matoba, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Masvingo,30.83913993840,-20.07272000000,"NRZ Train Station,, WRGR+H2R, Josiah Tongogara Avenue, Masvingo, ZW",General Hospital,FALSE,,
Mogenester,30.93507957460,-20.32372000000,"Zimbabwe, Masvingo, Masvingo Province, ZW",Mission Hospital,FALSE,,
Mucheke,30.81936073300,-20.08344000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Mukosi,30.88978004460,-20.53867000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Murinye,31.05377960210,-20.37325000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Mushandike,30.71863937380,-20.20614000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Musvovi,31.07022094730,-20.70494000000,"Mucibwa, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Nemwanwa,30.92044067380,-20.27436000000,"Zimbabwe, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Nyajena,31.16732978820,-20.60147000000,"Renco, Masvingo, Masvingo Province, ZW",Rural Hospital,FALSE,,
Nyikavanhu,31.22067070010,-20.85339000000,"Chiredzi, Masvingo Province, ZW",Rural Health Centre,FALSE,,
Renco,31.17053031920,-20.63819000000,"Renco, Zaka, Masvingo Province, ZW",Mine Clinic,FALSE,,
Rujeko,30.83746910100,-20.08433000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Rukovo,31.06792068480,-20.26822000000,"Glenlivet, Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Runyararo,30.82336044310,-20.10292000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Shonganiso,31.08547019960,-20.43675000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Shumba,30.96919059750,-20.42275000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Summerton,30.70318984990,-19.97103000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Gaths Mine,30.51238000000,-20.02360000000,"Gaths Mine, Masvingo, Masvingo Province, ZW",Hospital,FALSE,,
ZRP Masvingo,30.84577000000,-20.65350000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Rujeko,30.83774000000,-20.08430000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Runyararo,30.80991000000,-20.09720000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Mucheke,30.81981000000,-20.08317000000,"Masvingo, Masvingo Province, ZW",Poly Clinic,FALSE,,
Stanmore RHC,31.00902000000,-20.04842000000,"Masvingo, Masvingo Province, ZW",Rural Health Centre,FALSE,,
Masvingo Teachers College,30.86269000000,-20.10285000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Masvingo Poly Technic,30.83191000000,-20.08477000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Ngomahuru,30.72394000000,-20.43699000000,"Ngomahuru, Masvingo, Masvingo Province, ZW",Rural Health Centre,FALSE,,
ZNA Batallion,30.85123000000,-20.04052000000,"Masvingo, Masvingo Province, ZW",Clinic,FALSE,,
Sigangatsha,28.35322000000,-21.39627000000,"Matobo, Matabeleland South Province, ZW",Clinic(Not Open),FALSE,,
Fumugwe,28.25848000000,-20.67242000000,"Npuma, Matobo, Matabeleland South Province, ZW",(New Site),FALSE,,
Hlekweni,28.49899000000,-20.25333000000,"Matapos, Matobo, Matabeleland South Province, ZW",Clinic,FALSE,,
Ekukanyeni,28.67786000000,-20.40312000000,"Fort Usher, Matobo, Matabeleland South Province, ZW",Clinic,FALSE,,
Cyrene ,28.41490000000,-20.33110000000,"Figtree, Matabeleland South Province, ZW",Mission Clinic,FALSE,,
Masiye Camp,28.62910000000,-20.59000000000,"Matobo, Matabeleland South Province, ZW",clinic,FALSE,,
Bare,31.12623023990,-16.87747000000,"Centenary, Mashonaland Central Province, ZW",Clinic,FALSE,,
Belgone Clinic,30.87218093870,-17.52498000000,"Jumbo, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Chinehasha,31.19017982480,-16.92892000000,"Mtepatepa, Bindura, Mashonaland Central Province, ZW",Clinic,FALSE,,
Christon Bank,31.00937080380,-17.60950000000,"Mazowe River Road, Christon Bank, ZW",Clinic,FALSE,,
Concession Hosp.,30.94342994690,-17.38715000000,"Concession, Mazowe, Mashonaland Central Province, ZW",District Hospital,FALSE,,
Dambo,31.08111953740,-17.19515000000,"R33J+WC Howard Institute, ZW",Clinic,FALSE,,
Henderson Research,30.97216987610,-17.59243000000,"Christon Bank, Mashonaland Central Province, ZW",Clinic,FALSE,,
Holmeden,30.69062995910,-17.29543000000,"Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Howard,30.99430084230,-17.56592000000,"Christon Bank, Mashonaland Central Province, ZW",Mission Hospital,FALSE,,
Iron Duke,31.06539916990,-17.44133000000,"Glendale, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Jingamvura,31.20145034790,-16.83293000000,"Centenary, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Makope,31.06069946290,-17.02938000000,"Nzimbo, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Mazowe Citrus Hosp.,31.00945091250,-17.45395000000,"Mazowe, Mashonaland Central Province, ZW",Rural Hospital,FALSE,,
Mazowe Mine,30.92460060120,-17.47368000000,"Jumbo, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Mazowe Sec.,30.93087005620,-17.61567000000,"Pearson Settlement, Mashonaland Central Province, ZW",Clinic,FALSE,,
Mukodzongi,31.16431999210,-16.98600000000,"Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
N.E.M.Centre,31.00281906130,-17.36957000000,"Concession Glendale Road, ZW",Clinic,FALSE,,
Nyakudya,31.13680076600,-17.02013000000,"Nzimbo, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Nzvimbo,31.05260086060,-17.08070000000,"Nzimbo, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Rosa,31.04725074770,-17.13400000000,"Nzimbo, Mazowe, Mashonaland Central Province, ZW",Rural Hospital,FALSE,,
Shutu,31.13912963870,-17.07427000000,"Nzimbo, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Stories Mine,30.96113014220,-17.51272000000,"Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Tsungubvi,31.05647087100,-17.36563000000,"Glendale, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Danbury,30.92369000000,-17.64257000000,"Old Mazowe Rd, ZW",Clinic,FALSE,,
Vonabor,31.12155000000,-17.37307000000,"Glendale, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Davaar,31.13387000000,-17.27463000000,"Glendale, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Shopo,31.19999000000,-17.02617000000,"Bindura, Mashonaland Central Province, ZW",Clinic,FALSE,,
Ardura,31.00105000000,-17.30145000000,"Limbeck, Mazowe, Mashonaland Central Province, ZW",Rural Health Centre,FALSE,,
Cranham,30.82729000000,-17.39259000000,"Concession, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Donje,30.95695000000,-16.94920000000,"Mvurwi, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Mvurwi Farm Health Scheme,30.85431000000,-17.02942000000,"Mvurwi, Mazowe, Mashonaland Central Province, ZW",Farm Health Clinic,FALSE,,
Mvurwi,30.85500000000,-17.03112000000,"Mvurwi, Mazowe, Mashonaland Central Province, ZW",Hospital,FALSE,,
Forrester,30.95460000000,-17.04880000000,"Mvurwi, Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Mazoe ,30.92380000000,-17.60310000000,"Pearson Settlement, Mashonaland Central Province, ZW",Clinic,FALSE,,
Montgomery ,30.78300000000,-17.24700000000,"Mazowe, Mashonaland Central Province, ZW",Clinic,FALSE,,
Bonda,30.40714073180,-20.87094000000,"Mwenezi, Midlands Province, ZW",Mission Hospital,FALSE,,
Chabwira,30.23944091800,-20.67058000000,"Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Chedembeko,29.90756034850,-20.73936000000,"Sabhuku Madhobha, Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Chiedza,29.68721961980,-20.91722000000,"Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Chingezi,29.78660964970,-20.72236000000,"Mwanezi, Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
C-Mine,29.86871910100,-20.48608000000,"Mberengwa, Midlands Province, ZW",Private Clinic,FALSE,,
Gwarava,30.06847000120,-20.95372000000,"Mberengwa, Midlands Province, ZW",Rural Health Centre,FALSE,,
Imbahuru,30.10207939150,-20.86708000000,"Mataga Growth Point, Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Ingezi,30.38619041440,-20.58697000000,"Ingesi, Chivi, Midlands Province, ZW",Clinic,FALSE,,
Jeka,29.93413925170,-20.85536000000,"Mberengwa, Midlands Province, ZW",Rural Hospital,FALSE,,
Kotokwe,29.58897018430,-20.98397000000,"Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Makuwerere,30.23636054990,-20.98544000000,"Sawa Sawa, Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Masase,29.66699981690,-20.98667000000,"Mberengwa, Midlands Province, ZW",Mission Hospital,FALSE,,
Vurasha,30.38402938840,-20.93614000000,"Sawa Sawa, Mberengwa, Midlands Province, ZW",Rural Health Centre,FALSE,,
Wanezi,29.73971939090,-20.56978000000,"Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Mataga,30.19042015080,-20.84119000000,"Mpandashango-Mataga Rd, Mataga Growth Point, ZW",Rural Health Centre,FALSE,,
Matedzi,30.28738975520,-20.80739000000,"Tombs - Matedzi Rd, ZW",Clinic,FALSE,,
Mavorovondo,29.81808090210,-20.92150000000,"Mberengwa, Midlands Province, ZW",Rural Health Centre,FALSE,,
Mazivofa,30.10186004640,-20.75736000000,"Mataga Growth Point, Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Mberengwa,29.91980934140,-20.48881000000,"Mberengwa, Midlands Province, ZW",District Hospital,FALSE,,
Mnene,30.05381011960,-20.62342000000,"Mnene, Mberengwa, Midlands Province, ZW",Mission Hospital,FALSE,,
Mponjani,30.39047050480,-20.71839000000,"Ngungubane, Chivi, Masvingo Province, ZW",Clinic,FALSE,,
Mposi,30.02206039430,-20.82161000000,"Sabhuku Madhobha, Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Muketi,30.14031028750,-21.00736000000,"Sawa Sawa, Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Murongwe,30.25756073000,-20.60161000000,"Ingesi, Chivi, Midlands Province, ZW",Rural Health Centre,FALSE,,
Musume,30.23905944820,-20.92289000000,"Sawa Sawa, Mberengwa, Midlands Province, ZW",Mission Hospital,FALSE,,
Mwenezi,29.70450019840,-20.77317000000,"Mwanezi, Mberengwa, Midlands Province, ZW",Rural Health Centre,FALSE,,
Negobe,30.35491943360,-20.68572000000,"Ngungubane, Chivi, Masvingo Province, ZW",Clinic,FALSE,,
Ngungumbane,30.42119026180,-20.78594000000,"Mwenezi, Midlands Province, ZW",Clinic,FALSE,,
Sandawana,29.93564033510,-20.92094000000,"Gwanda, Midlands Province, ZW",Clinic,FALSE,,
Svita,30.13594055180,-20.58678000000,"Mnene, Mberengwa, Midlands Province, ZW",Clinic,FALSE,,
Buchwa,30.38104000000,-20.60770000000,"Ngungubane, Chivi, Masvingo Province, ZW",Clinic,FALSE,,
Chirunya,30.61864000000,-16.34884000000,"Bakasa, Guruve, Mashonaland Central Province, ZW",Rural Health Centre,FALSE,,
Nyambudzi,30.59150000000,-16.08729000000,"Mushumbi Pools, Guruve, Mashonaland Central Province, ZW",Rural Health Centre,FALSE,,
Mutasa,31.61568000000,-16.42880000000,"Karoi, Mount Darwin, Mashonaland Central Province, ZW",Rural Health Centre,FALSE,,
Bandimba,31.85968000000,-16.36914000000,"Mount Darwin, Mashonaland Central Province, ZW",Rural Health Centre,FALSE,,
ZRP,31.57672000000,-16.77998000000,"Mount Darwin, Mashonaland Central Province, ZW",Clinic Private Clinic,FALSE,,
Bveke,31.78725051880,-16.56939000000,"Mount Darwin, Mashonaland Central Province, ZW",New Not Open,FALSE,,
Chawanda,31.67015075680,-16.61703000000,"Karoi, Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Dotito,31.59021949770,-16.56878000000,"Karoi, Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Kaitano,31.55252075200,-16.31861000000,"Chimbango, Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Kamutsenzere,31.78561019900,-16.38361000000,"Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Karanda,31.83955001830,-16.65555000000,"Nykasikana, Mount Darwin, Mashonaland Central Province, ZW",Mission Hospital,FALSE,,
Mt Darwin,31.58872032170,-16.77578000000,"Mount Darwin, Mashonaland Central Province, ZW",District Hospital,FALSE,,
Mukumbura,31.65189933780,-16.20028000000,"Mukumbura, Mount Darwin, Tete Province, ZW",Clinic,FALSE,,
Mutungagore,31.52272033690,-16.60139000000,"Karoi, Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Nembire,31.50015068050,-16.58956000000,"Karoi, Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Nyamahobobo,31.88368988040,-16.70283000000,"Kudjwara, Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Pachanza,31.77136039730,-16.56711000000,"Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Pfunyanguwo,31.90032958980,-16.57581000000,"Kudjwara, Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Tsakare,31.55611038210,-16.82555000000,"Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Chiburi ,31.33900000000,-16.70340000000,"Mount Darwin, Mashonaland Central Province, ZW", ZPS ,FALSE,,
Matope ,31.66590000000,-16.75970000000,"Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Mt Darwin,31.57610000000,-16.77990000000,"Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Mutasa ,31.61570000000,-16.42870000000,"Karoi, Mount Darwin, Mashonaland Central Province, ZW",Clinic,FALSE,,
Chikwizo,32.78955841060,-17.20656000000,"Makose, Mashonaland East Province, ZW",Clinic,FALSE,,
Chimukoko,32.50730896000,-16.96742000000,"Kotwa, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Chingamuka,32.55430984500,-16.86803000000,"Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Chisvo,32.35824966430,-16.95819000000,"Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Chiunye,32.28713989260,-17.00475000000,"Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Dendera,32.72074890140,-16.95756000000,"Kotwa, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Gozi,32.86700057980,-17.18619000000,"Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Kapotesa,32.75218963620,-17.01956000000,"Kotwa, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Kondo,32.65636062620,-16.90114000000,"Kotwa, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Kotwa,32.67282867430,-17.00811000000,"Kotwa, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Kotwa,32.66936111450,-16.98928000000,"Kotwa, Mudzi, Mashonaland East Province, ZW",District Hospital,FALSE,,
Makaha,32.62403106690,-17.28722000000,"Makaha, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Masarakufa,32.57027816770,-17.03969000000,"Kotwa, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Masenda,32.25447082520,-17.10814000000,"Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Nyahuku,32.88816833500,-16.81739000000,"Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Nyamanyora,32.50497055050,-16.87269000000,"Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Nyamapanda,32.86571884160,-16.96828000000,"Nyampanda, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Nyamatawa,32.65531158450,-17.20389000000,"Makose, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Nyamukoho,32.31850051880,-17.07097000000,"Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Shinga,32.43949890140,-17.00806000000,"Nyamkoho Twp, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
St. Pius,32.80596923830,-16.75703000000,"Mafuto, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Suswe,32.40539169310,-17.17456000000,"Suswe, Mudzi, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Kotwa ,32.67290000000,-16.99170000000,"Kotwa, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Mudzi Camp,32.44980000000,-17.11490000000,"Suswe, Mudzi, Mashonaland East Province, ZW",Clinic,FALSE,,
Chitate,31.88652992250,-17.67478000000,"Murehwa, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Chitowa,31.86819076540,-17.52417000000,"Zanyika, Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Dandara,31.68605995180,-17.50764000000,"Zanyika, Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Jekwa,32.08956146240,-17.75797000000,"Chikumbakwe, Murehwa, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Kadzere,31.73699951170,-17.78822000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Macheke,31.85560989380,-18.15306000000,"Macheke, Makoni, Mashonaland East Province, ZW",Clinic,FALSE,,
Madamombe,31.65402984620,-17.47419000000,"Murehwa, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Waterloo,31.93400001530,-17.88836000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Munamba,31.59078025820,-17.89122000000,"Musami, Murehwa, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Murewa,31.78763961790,-17.65783000000,"Murehwa, Mashonaland East Province, ZW",District Hospital,FALSE,,
Nhowe,31.93446922300,-17.87206000000,"Chikumbakwe, Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Nhowe,31.94075012210,-17.85256000000,"Chikumbakwe, Murehwa, Mashonaland East Province, ZW",Mission Hospital,FALSE,,
Nyamutumbu,31.61743927000,-17.62108000000,"Chemhondoro, Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Shambamuto,31.63931083680,-17.87231000000,"Musami, Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
St Pauls Musami,31.58585929870,-17.75058000000,"Musami, Murehwa, Mashonaland East Province, ZW",Mission Hospital,FALSE,,
Wuyuwuyu,31.97012000000,-17.67149000000,"Hoyuyu, Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Welcome Home Liden,31.80101000000,-18.10296000000,"Theydon, Makoni, Mashonaland East Province, ZW",Clinic,FALSE,,
Craiglea,31.82746000000,-17.96305000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Nehoreka,31.58967000000,-17.76112000000,"Musami, Murehwa, Mashonaland East Province, ZW",Private Clinic,FALSE,,
S T Parirenyatwa,31.73656000000,-17.48069000000,"Zanyika, Murehwa, Mashonaland East Province, ZW",Rural Health Centre,FALSE,,
Ngwerume,31.69831000000,-17.58456000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Chizanga,31.69828000000,-17.88353000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Prison,31.78770000000,-17.65589000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Goso,31.78155000000,-17.55378000000,"Zanyika, Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Chitowa 1,31.86610000000,-17.52340000000,"Zanyika, Murehwa, Mashonaland East Province, ZW",RHC,FALSE,,
Chitowa 2 ,31.91160000000,-17.59880000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Dombwe ,31.97160000000,-17.76980000000,"Chikumbakwe, Murehwa, Mashonaland East Province, ZW",RHC,FALSE,,
Kadenge ,31.77970000000,-17.88380000000,"Murehwa, Mashonaland East Province, ZW",RHC,FALSE,,
Kambarami ,31.73260000000,-17.62680000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Matututu ,31.73660000000,-17.48070000000,"Zanyika, Murehwa, Mashonaland East Province, ZW",RHC,FALSE,,
Muchinjike ,31.73460000000,-17.54020000000,"Murehwa, Mashonaland East Province, ZW",RHC,FALSE,,
Murehwa,31.78900000000,-17.65460000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Murewa ,31.78010000000,-17.64150000000,"Murehwa, Mashonaland East Province, ZW",Poly Clinic,FALSE,,
Virginia Clinic,32.09070000000,-17.85530000000,"Chikumbakwe, Makoni, Mashonaland East Province, ZW",Clinic,FALSE,,
Murewa OPD,31.77900000000,-17.65810000000,"Murehwa, Mashonaland East Province, ZW",Clinic,FALSE,,
Bakorenhema,32.35144042970,-19.30542000000,"Matanda, Mutare, Manicaland Province, ZW",Gvt Clinic,FALSE,,
Berzerly Bridge,32.48928070070,-19.25094000000,"Matanda, Mutare, Manicaland Province, ZW",clinic,FALSE,,
